Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
The First Templar,2011,$9.99,73,57,adventure,116188,3.216,1.006
Axiom Verge,2015,$19.99,95,80,adventure,115990,8.132,6.054
Blaster Shooter GunGuy!,2015,$1.99,42,/,adventure,115990,3.3,3.114
Nightmares from the Deep: The Cursed Heart,2014,$9.99,93,/,adventure,115596,4.12,3.168
Card City Nights,2014,$3.99,90,/,adventure,115596,3.246,2.0
Still Life,2011,$7.99,83,75,adventure,115399,6.096,1.1320000000000001
Post Mortem,2011,$7.99,50,71,adventure,115399,2.042,0.324
Demonicon,2013,$14.99,69,/,adventure,115201,9.03,4.018
The Book of Unwritten Tales: The Critter Chronicles,2012,$19.99,84,73,adventure,114807,6.018,5.15
Nyctophilia,2015,Free,64,/,adventure,114807,0.22799999999999998,0.078
Irrational Exuberance,2016,Free,91,/,adventure,114610,0.174,0.048
LEGOÂ® MARVEL's Avengers,2016,$39.99,84,/,adventure,114610,24.306,11.318
Rampage Knights,2015,$11.99,94,80,adventure,114412,12.144,6.222
Shadowgate,2014,$14.99,90,68,adventure,113229,4.036,2.036
Spaceport Hope,2016,$1.99,82,/,adventure,113229,3.216,3.15
Desktop Dungeons,2013,$14.99,91,82,adventure,113032,20.258,5.342
Lifeless Planet,2014,$19.99,77,59,adventure,113032,4.012,2.342
Divinity: Original Sin 2,2016,$44.99,95,/,adventure,113032,13.348,4.27
Invasion: Brain Craving,2016,$0.99,45,/,adventure,112834,4.006,3.18
How To Survive Third Person,2015,$9.99,55,/,adventure,112637,3.138,1.1320000000000001
Huntsman - The Orphanage Halloween Edition,2013,$9.99,32,/,adventure,112440,2.084,0.168
1953 - KGB Unleashed,2013,$5.99,59,/,adventure,111848,1.072,0.138
MirrorMoon EP,2013,$9.99,63,73,adventure,111256,1.246,0.258
To Burn in Memory,2016,Free,63,/,adventure,111059,0.27,0.018
Squirbs,2016,$4.99,66,/,adventure,111059,3.288,3.066
Hunted: The Demon's Forge,2011,$4.99,71,61,adventure,110862,5.318,2.042
Finding Teddy,2013,$6.99,85,/,adventure,110862,2.078,1.186
Beyond Eyes,2015,$14.99,78,60,adventure,110073,2.144,1.27
Space Pilgrim Episode Two: Epsilon Indi,2016,$1.99,88,/,adventure,110073,4.186,3.204
Grotesque Tactics 2 - Dungeons and Donuts,2011,$9.99,56,48,adventure,109875,3.102,0.21
Danganronpa: Trigger Happy Havoc,2016,$29.99,97,83,adventure,109481,18.174,13.054
BADLAND: Game of the Year Edition,2015,$9.99,87,79,adventure,109481,3.288,1.282
Mainland,2015,Free,84,/,adventure,109481,0.20400000000000001,0.06
Trick & Treat,2016,Free,96,/,adventure,109481,1.1139999999999999,0.186
Thirty Flights of Loving,2012,$4.99,65,88,adventure,109086,0.27,0.18
FortressCraft Evolved,2015,$12.99,76,/,adventure,109086,24.234,2.006
A Boy and His Blob,2016,$9.99,85,/,adventure,108692,3.312,3.006
The Solus Project,2016,$19.99,81,68,adventure,108495,3.234,1.06
Accounting,2016,Free,96,/,adventure,108495,0.282,0.174
Alchemy Mysteries: Prague Legends,2014,$1.99,77,/,adventure,108495,4.18,3.168
Victim of Xen,2014,$3.99,61,/,adventure,108297,3.102,2.132
Klabi,2016,$2.99,49,/,adventure,108100,7.168,4.018
Mushroom 11,2015,$14.99,87,78,adventure,107705,2.354,1.108
Rune Classic,2012,$9.99,94,/,adventure,107508,3.258,1.06
Sherlock Holmes versus Jack the Ripper,2009,$9.99,79,73,adventure,107311,5.174,1.216
Hard West,2015,$19.99,79,73,adventure,106916,7.078,3.246
Batman: Arkham Asylum,2010,$19.99,96,91,adventure,106522,18.27,14.036
PWI,2016,Free,48,/,adventure,106522,26.078,0.264
Kidnapped,2015,$2.99,53,/,adventure,106522,3.18,3.156
Flotilla,,$9.99,89,72,adventure,106325,1.18,0.126
Sherlock Holmes: The Awakened - Remastered,2009,$9.99,78,72,adventure,106127,5.0,1.216
The Shivah,2013,$4.99,83,/,adventure,105733,3.252,1.252
City of Chains,2015,$8.99,87,/,adventure,105733,4.006,4.006
Spoiler Alert,2014,$2.99,72,/,adventure,105536,2.348,1.3479999999999999
Riven,2010,$5.99,70,83,adventure,105338,5.132,1.072
We Happy Few,2016,$29.99,83,/,adventure,105338,6.216,3.06
Lume,2011,$5.99,45,69,adventure,105141,0.3,0.23399999999999999
Elegy For A Dead World,2014,$14.99,81,/,adventure,104352,1.156,0.108
Burgers,2015,$2.99,43,/,adventure,103957,4.354,4.018
Red Lake,2015,$0.5,45,/,adventure,103760,3.024,3.066
Agatha Christie - The ABC Murders,2016,$14.99,74,/,adventure,103168,5.132,3.21
The Magic Circle,2015,$19.99,92,79,adventure,102971,2.348,2.216
Head Shot,2016,$1.99,39,/,adventure,102971,3.006,3.204
Miner Wars 2081,2012,$9.99,34,52,adventure,102774,2.306,0.288
Road Redemption,2014,$19.99,84,/,adventure,102774,4.156,1.288
DreadOut,2014,$14.99,78,55,adventure,102379,3.312,2.0
FLY'N,2012,$9.99,88,80,adventure,102182,2.336,1.048
Cherry Tree High Comedy Club,2012,$7.99,86,/,adventure,101985,2.324,1.33
Rising World,2014,$14.99,80,/,adventure,101985,12.138,4.084
Biodrone Battle,2015,$1.99,62,/,adventure,101985,4.198,3.192
Off-Peak,2016,Free,86,/,adventure,101393,0.21,0.054
Space Pilgrim Episode IV: Sol,2016,$1.99,89,/,adventure,101196,4.138,3.192
The Secret of Tremendous Corporation,2015,Free,83,/,adventure,101196,0.132,0.042
Disturbed,2016,Free,93,/,adventure,100999,0.306,0.10200000000000001
Darkout,2013,$14.99,56,55,adventure,100801,8.24,1.234
Labyrinthine Dreams,2015,$1.99,84,/,adventure,100801,2.144,2.084
Hamilton's Great Adventure,2011,$9.99,70,77,adventure,100209,2.096,0.354
Shoppe Keep,2016,$9.99,80,/,adventure,100012,8.03,4.018
Epistory - Typing Chronicle,2016,$14.99,96,75,adventure,99815,3.24,1.21
Rake,2015,$4.99,74,/,adventure,99618,1.186,0.216
Splatter - Blood Red Edition,2014,$0.49,90,/,adventure,99618,3.222,2.15
Spell Fighter VR,2016,Free,74,/,adventure,99618,1.048,0.12
"Warhammer 40,000 : Eternal Crusade",2016,$49.99,58,/,adventure,98829,31.132,6.33
Myst: Masterpiece Edition,2011,$5.99,62,/,adventure,98829,1.288,0.162
Guns'N'Zombies,2014,$0.79,72,/,adventure,98829,2.294,1.126
Day One: Garry's Incident,2013,$2.99,19,/,adventure,98631,1.24,0.312
Delve Deeper,2010,$4.99,59,/,adventure,98631,3.3,2.018
If My Heart Had Wings,2014,$4.94,92,/,adventure,98434,11.114,3.3
Westerado: Double Barreled,2015,$14.99,94,/,adventure,98434,3.066,1.21
Technobabylon,,$14.99,96,82,adventure,98237,6.162,4.018
The Decimation of Olarath,2016,$0.99,23,/,adventure,98237,3.108,3.09
Wizardry 7: Crusaders of the Dark Savant,2013,$4.99,79,/,adventure,98237,7.15,0.138
Wizardry 6: Bane of the Cosmic Forge,2013,$4.99,75,/,adventure,98237,9.078,0.09
Loot Hero DX,2015,$2.99,67,/,adventure,97842,3.324,4.012
Silent Hill: Homecoming,2008,$39.99,59,64,adventure,97251,6.288,1.324
The 7th Guest,2013,$5.99,66,/,adventure,97053,2.162,0.33
Space Pilgrim Episode III: Delta Pavonis,2016,$1.99,85,/,adventure,96264,5.096,3.198
Comedy Quest,2015,Free,80,/,adventure,95870,0.198,0.096
Enigmatis 2: The Mists of Ravenwood,2014,$9.99,98,/,adventure,95672,5.072,3.306
Necropolis,,$29.99,69,/,adventure,95475,7.222,5.072
Absent,2015,Free,81,/,adventure,95278,1.006,0.048
FATE,2013,$7.99,91,80,adventure,94883,12.072,3.018
24 HOURS,2016,$2.99,52,/,adventure,94686,4.018,3.06
Still Life 2,2011,$7.99,47,67,adventure,94094,7.03,3.234
Danganronpa 2: Goodbye Despair,2016,$29.99,98,84,adventure,93897,28.006,26.144
Abbot's Book Demo,2016,Free,93,/,adventure,93897,0.108,0.054
AR-K,2014,$7.99,61,/,adventure,93897,2.2279999999999998,2.012
Fearless Fantasy,2014,$6.99,84,/,adventure,93897,4.234,4.294
Florensia,2016,Free,55,/,adventure,93897,3.186,0.096
1001 Spikes,2014,$14.99,88,80,adventure,93503,3.276,0.258
EvilMaze,2016,$1.59,77,/,adventure,93503,4.132,4.156
FATE: Undiscovered Realms,2014,$7.99,78,/,adventure,93305,4.096,1.198
Kathy Rain,2016,$14.99,93,77,adventure,93108,3.354,3.132
Naval Action,2016,$39.99,74,/,adventure,93108,97.162,15.012
Blackwell Deception,2012,$9.99,97,73,adventure,92911,4.006,3.03
Lost Lands: Mahjong,2016,Free,93,/,adventure,92911,17.288,0.34199999999999997
Castlevania: Lords of Shadow  Mirror of Fate HD,2014,$14.99,81,/,adventure,92911,5.144,2.102
Sherlock Holmes: Nemesis,2008,$9.99,78,71,adventure,92713,6.162,1.294
King's Quest Collection,2009,$19.99,74,/,adventure,92713,5.114,0.22799999999999998
Etherlords II,2014,$4.99,84,78,adventure,92319,6.24,1.264
The Lion's Song,2016,Free,95,/,adventure,92319,1.1320000000000001,0.20400000000000001
Lucius II,2015,$19.99,61,48,adventure,91924,5.252,2.252
Avernum 2: Crystal Souls,2015,$19.99,92,78,adventure,91727,29.126,1.102
JumpJet Rex,2015,$9.99,97,76,adventure,91727,1.186,0.126
Yury,2014,$1.99,51,/,adventure,91530,3.072,2.2640000000000002
Jack Orlando Director's Cut,2013,$4.99,58,/,adventure,91333,2.15,1.222
Puzzle Bots,2010,$4.99,75,/,adventure,91135,2.024,0.20400000000000001
The Raven - Legacy of a Master Thief,2013,$24.99,75,74,adventure,90938,7.216,4.348
Nova-111,2015,$8.99,84,68,adventure,90741,2.258,2.3
The Knobbly Crook: Chapter I - The Horse You Sailed In On,2015,Free,90,/,adventure,90741,0.216,0.054
Doorways: Chapter 1 & 2,2013,$9.99,65,/,adventure,90544,2.222,2.108
The Inner World,2013,$4.94,93,72,adventure,90346,3.306,2.168
Teddy Floppy Ear - Mountain Adventure,2015,$1.09,90,/,adventure,90346,4.264,3.132
Final Dusk,2014,$2.99,76,/,adventure,89952,2.096,1.294
Foul Play,2013,$14.99,85,69,adventure,89755,2.024,1.066
Epic Battle Fantasy 3,2016,Free,95,/,adventure,89755,5.156,0.126
Realms of Arkania: Blade of Destiny,2013,$14.99,53,/,adventure,89755,7.168,0.354
Metal Assault,2016,Free,57,/,adventure,89557,1.198,0.11399999999999999
Lilly Looking Through,2013,$9.99,78,71,adventure,88571,2.18,1.3479999999999999
Nightmares from the Deep 2: The Siren`s Call,2014,$9.99,95,/,adventure,88571,5.042,4.096
Sherlock Holmes: The Secret of the Silver Earring,2009,$9.99,70,68,adventure,87979,4.198,1.108
Silence of the Sleep,2014,$16.99,80,66,adventure,87782,3.102,2.27
Refunct,2015,$2.99,95,/,adventure,87782,1.222,0.22799999999999998
Dream,2015,$8.99,62,59,adventure,87585,2.21,1.0
Costume Quest 2,2014,$14.99,87,68,adventure,87387,6.03,4.324
I must kill...: Fresh Meat,2015,Free,28,/,adventure,87387,0.354,0.054
AKIBA'S TRIP: Undead & Undressed,2015,$29.99,87,/,adventure,87190,10.234,4.24
Schein,2014,$8.99,79,/,adventure,87190,2.288,2.204
Safecracker: The Ultimate Puzzle Adventure,2007,$1.24,66,69,adventure,86993,1.336,0.3
Last Word,2015,$9.99,87,67,adventure,86796,2.312,1.288
realMyst,2010,$5.99,63,66,adventure,86796,2.108,0.192
Caveman World: Mountains of Unga Boonga,2016,$1.99,74,/,adventure,86598,6.018,3.186
Party of Sin,2012,$9.99,56,/,adventure,86598,2.156,1.216
Cognition: An Erica Reed Thriller,2013,$14.99,86,/,adventure,86598,4.306,2.2640000000000002
Flight of the Paladin,2015,$1.99,56,/,adventure,86401,4.348,3.18
Sherlock Holmes: The Mystery of The Persian Carpet,,$9.99,38,/,adventure,86401,1.336,0.276
Zack Zero,2013,$9.99,67,/,adventure,86204,2.2279999999999998,1.0
Dreaming Sarah,2015,$5.99,91,/,adventure,86204,4.048,2.048
Death to Spies,2008,$4.99,74,69,adventure,85612,3.324,0.336
Asteroid Bounty Hunter,2016,$2.99,59,/,adventure,85612,3.33,3.348
Sirius Online,2015,Free,67,/,adventure,85612,3.12,2.18
Bermuda,2015,$2.99,63,/,adventure,85415,2.342,2.204
The Next BIG Thing,2011,$9.99,86,75,adventure,85020,5.096,3.192
Daylight,2014,$9.99,49,51,adventure,85020,1.324,0.348
D4: Dark Dreams Don't Die,2015,$7.49,86,/,adventure,85020,4.084,2.324
The Albino Hunter,2015,$4.99,74,/,adventure,85020,3.156,3.036
"It came from space, and ate our brains",2015,$9.99,89,/,adventure,84823,3.324,3.27
Master Reboot,2013,$14.99,78,59,adventure,84626,3.198,2.114
Gomo,2013,$4.99,74,50,adventure,84428,1.252,1.1139999999999999
Khan: Absolute Power,2016,Free,48,/,adventure,84231,47.138,0.078
Decay - The Mare,2015,$9.99,77,60,adventure,84034,2.246,2.156
The Huntsman: Winter's Curse,2016,Free,76,/,adventure,84034,0.306,0.216
Teddy Floppy Ear - Kayaking,2015,$1.09,86,/,adventure,83837,3.306,3.132
Purgatory,2016,$0.99,67,/,adventure,83639,2.342,2.342
Aura: Fate of the Ages,2010,$4.99,56,63,adventure,83442,2.12,0.162
The Isle,2015,$19.99,65,/,adventure,83442,51.216,8.264
Cosmonautica,2015,$9.99,57,/,adventure,83442,9.15,4.018
Aveyond: Lord of Twilight,2014,$9.99,60,/,adventure,83245,3.084,1.0
Tobe's Vertical Adventure,2011,$0.99,62,75,adventure,82850,0.282,0.078
Unmechanical,2012,$9.99,95,74,adventure,82850,3.042,2.012
Mr.President!,2016,$4.99,72,/,adventure,82456,2.216,1.18
Paper Sorcerer,2014,$4.99,84,73,adventure,82259,5.114,1.21
Quest of Dungeons,2014,$4.99,78,/,adventure,82061,4.03,2.084
Dinosaur Hunt: Africa Contract,2015,$0.99,63,/,adventure,81864,2.114,1.138
9 Clues: The Secret of Serpent Creek,2014,$9.99,89,/,adventure,81667,3.234,3.03
Starward Rogue,2016,$2.99,97,/,adventure,81272,4.264,1.09
Tap Heroes,2015,$2.99,65,/,adventure,81272,23.252,3.156
99 Spirits,2013,$9.99,59,/,adventure,81075,4.258,2.276
Neon Chrome,2016,$14.99,95,74,adventure,80878,9.21,3.024
Twin Sector,2009,$4.99,39,49,adventure,80680,1.156,0.186
The 11th Hour,2013,$5.99,45,/,adventure,80680,1.036,0.162
Magical Diary,2012,$14.99,89,/,adventure,80680,7.078,4.168
The Divergent Series: Allegiant VR,2016,Free,66,/,adventure,80483,0.144,0.06
Secrets of Rtikon,2014,$9.99,69,/,adventure,80286,1.09,0.186
Damnation,2009,$9.99,42,41,adventure,80089,2.12,0.21
Muffin Knight,,$6.99,79,/,adventure,80089,2.15,1.018
Landmark,2016,$9.99,34,/,adventure,80089,15.264,5.168
realMyst: Masterpiece Edition,2014,$17.99,82,/,adventure,80089,4.084,2.096
The Sad Story of Emmeline Burns,2016,Free,91,/,adventure,79891,1.084,0.09
80 Days,2015,$9.99,92,84,adventure,79694,4.096,2.072
The Incredible Adventures of Van Helsing III,2015,$14.99,57,64,adventure,79694,7.288,4.012
Rabi-Ribi,2016,$17.99,98,/,adventure,79497,15.342,6.294
Hard Reset Redux,2016,$19.99,83,73,adventure,79102,3.288,2.048
The Gallery - EP1: Call of the Starseed â„¢,2016,$19.99,86,/,adventure,79102,1.18,1.018
Plug & Play,2015,$2.99,84,/,adventure,79102,0.22799999999999998,0.10200000000000001
Mystic Destinies: Serendipity of Aeons,2016,Free,82,/,adventure,79102,2.096,0.126
Grind Zones,2016,$4.99,56,/,adventure,78905,3.132,3.198
Gaokao.Love.100Days,2015,$9.99,95,/,adventure,78708,7.036,4.342
PULSAR: Lost Colony,2015,$24.99,91,/,adventure,78511,10.312,7.072
Rescue the Great Demon 2,2016,Free,78,/,adventure,78313,1.018,0.072
Pixel Heroes: Byte & Magic,2015,$9.99,79,/,adventure,77919,5.012,2.306
Grim Legends 2: Song of the Dark Swan,2015,$9.99,97,/,adventure,77722,4.2459999999999996,3.21
Spakoyno: Back To USSR 2.0,2016,$1.19,38,/,adventure,77722,3.084,3.126
Grimind,2014,$0.99,65,/,adventure,77524,1.312,0.258
Nightmares from the Deep 3: Davy Jones,2015,$9.99,97,/,adventure,77130,5.318,4.054
Agarest Zero,2014,$19.99,77,/,adventure,76735,16.0,3.186
Relive,2015,Free,69,/,adventure,76538,1.18,0.168
Shadwen,2016,$16.99,73,53,adventure,76341,3.246,1.24
Big Bang Empire,2016,Free,51,/,adventure,76341,17.306,0.174
Cargo! - The quest for gravity,2011,$9.99,81,/,adventure,75946,2.186,1.012
Blood & Gold: Caribbean!,2015,$19.99,62,/,adventure,75552,13.156,2.27
Dungeon of Zolthan,2016,$0.99,80,/,adventure,75552,3.204,3.198
Clockwork Tales: Of Glass and Ink,2014,$9.99,90,/,adventure,75354,4.288,3.2279999999999998
The NADI Project,2016,Free,65,/,adventure,75157,0.186,0.054
Abyss: The Wraiths of Eden,2014,$9.99,90,/,adventure,74960,4.222,3.168
Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,2013,$19.99,79,/,adventure,74763,3.252,2.012
Legends of Eisenwald,2015,$19.99,78,71,adventure,74368,18.108,5.108
The Room Two,2016,$4.99,98,/,adventure,74368,4.102,3.12
The Detail,2014,$3.99,76,77,adventure,74171,2.276,2.018
Doorways: The Underworld,2014,$9.99,71,/,adventure,73776,3.12,3.114
Tower Unite,2016,$14.99,84,/,adventure,73184,15.324,5.258
TinyKeep,2014,$9.99,70,/,adventure,73184,2.114,1.1139999999999999
Sorcery! Parts 1 & 2,2016,$9.99,85,69,adventure,72790,3.066,1.09
Deadlings - Rotten Edition,2014,$3.99,82,/,adventure,72790,2.198,1.33
eden*,2015,$19.99,96,/,adventure,72593,4.198,3.2640000000000002
Gurumin: A Monstrous Adventure,2015,$9.99,93,/,adventure,72593,4.282,3.324
Coma:Mortuary,2014,$5.99,53,/,adventure,72395,3.336,2.18
ABE VR,2016,Free,63,/,adventure,72395,0.084,0.054
Vanishing Realms,2016,$19.99,95,/,adventure,72395,3.252,2.072
The Book of Unwritten Tales 2,2015,$29.99,92,80,adventure,72198,15.162,10.33
Sideway,2011,$9.99,66,71,adventure,72198,1.144,0.144
The Last Door - Collector's Edition,2014,$9.99,95,79,adventure,71606,3.132,3.084
Eidolon,2014,$15,66,64,adventure,71606,1.258,0.222
Montague's Mount,2013,$9.99,60,39,adventure,71409,3.192,1.354
Knytt Underground,2013,$6.99,87,/,adventure,71409,2.27,1.03
Planet of the Eyes,2015,$9.99,94,66,adventure,71212,2.018,1.228
Dark Fall 1: The Journal,2013,$4.99,80,68,adventure,71015,3.192,0.108
Bob Came in Pieces,2010,$6.99,73,73,adventure,70817,1.3479999999999999,0.21
Holy Avatar vs. Maidens of the Dead,2014,$9.99,58,/,adventure,70226,1.198,0.192
Way of the Samurai 4,2015,$24.99,79,72,adventure,69831,18.162,7.138
Ben and Ed,2015,$9.99,78,/,adventure,69831,6.162,2.012
Super Motherload,2014,$14.99,76,/,adventure,69634,4.162,3.036
Doorways: Old Prototype,2016,Free,85,/,adventure,69634,1.18,0.108
Atulos Online,2016,Free,67,/,adventure,69436,2.006,0.084
Destiny of Ancient Kingdoms,2016,Free,55,/,adventure,69436,2.066,0.078
The Lost Crown,2014,$9.99,73,71,adventure,69239,3.102,1.162
Poi,2015,$14.99,95,/,adventure,69239,2.2279999999999998,1.09
Dementium II HD,2013,$4.99,44,37,adventure,69042,3.318,2.354
Higurashi When They Cry - Ch.1 Onikakushi,2015,$5.99,96,/,adventure,69042,4.336,3.27
Owlboy,2016,$24.99,95,88,adventure,68845,7.132,5.27
Khimera: Destroy All Monster Girls,2016,Free,95,/,adventure,68845,1.276,0.126
Emily Wants To Play,2015,$4.99,82,/,adventure,68845,1.258,0.27
Diehard Dungeon,2014,$4.99,79,/,adventure,68647,2.132,1.222
Blade Kitten,2014,$2.99,84,52,adventure,68253,5.09,2.204
Out of Reach,2015,$14.99,66,/,adventure,68253,12.258,3.168
Randal's Monday,2014,$5.99,76,57,adventure,68056,8.258,3.294
Shadow Puppeteer,2014,$14.99,76,57,adventure,68056,0.324,0.108
The Deed: Dynasty,2016,$2.99,86,/,adventure,68056,3.144,3.072
System Shock: Enhanced Edition,2015,$9.99,93,85,adventure,67858,3.096,1.15
NaissanceE,2014,$14.99,81,66,adventure,67858,2.066,0.288
Dark Arcana: The Carnival,2014,$9.99,90,/,adventure,67661,4.024,3.18
Fort Defense,2015,$5.99,66,/,adventure,67464,2.27,1.126
Replica,2016,$2.99,90,/,adventure,67267,2.186,1.216
theBlu,2016,$9.99,88,/,adventure,66872,6.138,1.006
See No Evil,2014,$0.49,75,/,adventure,66478,2.24,2.204
Shan Gui,2014,$1.99,76,/,adventure,66280,3.024,2.156
Uru: Complete Chronicles,2010,$9.99,82,/,adventure,66083,7.27,1.066
Salt,2014,$14.99,85,/,adventure,66083,6.21,1.324
Dyscourse,2015,$14.99,79,71,adventure,65886,2.318,1.3
Woolfe - The Red Hood Diaries,2015,$9.99,61,55,adventure,65688,2.318,1.3
Time Mysteries 3: The Final Enigma,2014,$9.99,85,/,adventure,65491,4.024,3.162
Chronology,2014,$4.99,88,/,adventure,65491,2.096,1.24
Enigmatis: The Ghosts of Maple Creek,2014,$2.99,84,/,adventure,64899,5.114,4.006
Convoy,2015,$14.99,82,72,adventure,64702,6.228,2.342
Face Noir,2013,$9.99,70,59,adventure,64702,3.18,1.342
Face It - A game to fight inner demons,2015,$0.49,82,/,adventure,64702,3.324,3.198
Colosse,2016,Free,84,/,adventure,64702,0.036,0.03
Tengami,2015,$9.99,80,57,adventure,64308,1.102,1.0
Vox Populi Vox Dei 2,2015,$2.99,85,/,adventure,64308,3.2279999999999998,3.186
Aragami,2016,$19.99,90,71,adventure,64110,4.228,2.33
Munin,2014,$0.99,82,68,adventure,64110,4.276,3.126
Sword of Asumi,2015,$8.99,77,/,adventure,63913,3.048,3.06
Akane the Kunoichi,2014,$2.99,50,/,adventure,63519,3.036,2.21
In Verbis Virtus,2015,$19.99,83,/,adventure,63124,4.18,2.234
White Noise Online,2014,$4.99,61,/,adventure,63124,2.042,1.258
Joe Dever's Lone Wolf HD Remastered,2014,$14.99,79,78,adventure,62927,5.12,3.27
Mindless Running,2016,$1.99,66,/,adventure,62730,4.162,3.114
A Date in the Park,2016,Free,87,/,adventure,62730,0.33,0.222
DRAGON: A Game About a Dragon,2015,$0.49,71,/,adventure,62730,2.168,2.054
Twisted Worlds,2016,Free,47,/,adventure,62532,2.324,0.126
Exanima,2015,$14.99,84,/,adventure,62532,13.042,4.288
LEGO Pirates of the Caribbean The Video Game,2014,$19.99,78,/,adventure,62532,12.18,6.072
The District,2015,$0.99,22,/,adventure,62335,3.018,3.006
Richard & Alice,2014,$5.99,72,70,adventure,62138,2.24,2.15
Left in the Dark: No One on Board,2014,$9.99,82,/,adventure,62138,4.072,3.138
Terrian Saga: KR-17,2014,$4.99,76,83,adventure,61940,3.096,3.06
Origin Of Destiny,2016,Free,72,/,adventure,61546,1.186,0.11399999999999999
Zezenia Online,2016,Free,72,/,adventure,61546,3.336,0.078
ZOMBI,2015,$19.99,64,65,adventure,61151,6.018,2.252
War of the Human Tanks,2014,$9.99,89,/,adventure,61151,6.132,3.012
Amnesiaâ„¢: Memories,2015,$29.99,95,/,adventure,61151,15.18,8.21
Knights of Pen and Paper 2,2015,$7.99,84,/,adventure,61151,9.012,5.114
Obduction,2016,$29.99,85,76,adventure,60954,11.162,6.072
Wooden Floor,2015,$5.99,62,/,adventure,60757,0.15,0.066
Clover Tale,2016,Free,74,/,adventure,60362,2.342,0.138
Parkan 2,2014,$3.99,65,/,adventure,60165,2.168,1.108
EvilQuest,2014,$1.99,89,/,adventure,59771,3.156,1.342
They Breathe,2014,$1.99,84,/,adventure,59771,1.21,0.3
Alpha Kimori Episode One,2014,$9.99,61,/,adventure,59573,2.216,1.3479999999999999
Time Mysteries: Inheritance - Remastered,2015,$9.99,46,/,adventure,59573,3.306,3.156
Shattered Skies,2016,$19.99,44,56,adventure,59376,30.252,6.348
Postmortem: one must die (Extended Cut),2013,$2.99,41,/,adventure,59376,0.156,0.09
iBomber Attack,2012,$5.99,82,/,adventure,59376,2.114,0.156
Neon Space,2016,$0.99,87,/,adventure,59376,3.21,2.312
Dark Scavenger,2014,$1.24,88,/,adventure,59179,5.0,2.06
Mind Snares: Alice's Journey,2015,$9.99,89,/,adventure,59179,4.09,3.168
Harvester,2014,$5.99,90,53,adventure,58587,2.348,1.204
Wyrmsun,2015,Free,83,/,adventure,58390,1.18,0.252
Doctor Who: The Adventure Games,2014,$19.99,80,/,adventure,58193,5.228,1.312
Crashlands,2016,$14.99,90,78,adventure,57798,15.012,7.138
The Last Tinker: City of Colors,2014,$19.99,82,72,adventure,57601,4.048,2.15
The Abbey of Crime Extensum,2016,Free,84,/,adventure,57601,0.318,0.072
The Moon Sliver,2014,$1.99,73,/,adventure,57601,1.33,0.288
Lili: Child of Geos,2014,$4.99,88,/,adventure,57403,3.06,1.324
Nostradamus: The Last Prophecy,2014,$4.99,72,70,adventure,57206,3.198,1.216
Oknytt,2014,$4.99,95,61,adventure,57206,3.342,3.198
MSI Electric City,2016,Free,78,/,adventure,57206,1.258,0.036
Squarelands,2015,$3.99,50,/,adventure,57009,4.312,5.12
Another Perspective,2014,$5.99,88,/,adventure,57009,1.102,0.21
ReignMaker,2014,$14.99,66,/,adventure,57009,4.006,1.24
Spellstone,2016,Free,66,/,adventure,56812,14.096,0.15
Regeria Hope Episode 1,2016,Free,87,/,adventure,56812,0.282,0.24599999999999997
Sudeki,2014,$5.99,86,/,adventure,56614,6.096,3.084
Take the Dream IX,2016,Free,76,/,adventure,56614,0.288,0.144
Toren,2015,$9.99,70,57,adventure,56417,2.222,1.318
Pongo,2015,$0.99,70,/,adventure,56417,4.03,3.096
Agarest: Generations of War 2,2015,$19.99,66,/,adventure,56417,12.006,2.354
Survive in Space,2016,$4.99,75,/,adventure,56220,3.252,3.132
Journey Of The Light,2015,Free,22,/,adventure,56023,4.192,3.168
Hero of the Kingdom II,2015,$7.99,94,/,adventure,56023,5.03,3.294
Ys VI: The Ark of Napishtim,2015,$19.99,92,/,adventure,55825,7.15,4.138
Samorost 3,2016,$19.99,95,80,adventure,55628,5.12,3.258
BlackShadows,2015,$2.99,21,/,adventure,55431,0.132,0.11399999999999999
Resonance,2012,$9.99,93,76,adventure,55234,4.27,3.156
Escape Dead Island,2014,$14.99,57,52,adventure,55036,4.156,2.318
Darkness Within: In Pursuit of Loath Nolder,2014,$7.99,82,/,adventure,55036,2.282,1.018
The Adventures of Mr. Bobley,2015,$3.99,70,/,adventure,54642,4.0,3.222
Tiny Brains,2013,$9.99,80,/,adventure,54445,1.264,1.078
Wings of Vi,2014,$14.99,86,/,adventure,54445,5.216,2.258
Jalopy,2016,$12.99,83,/,adventure,54247,6.33,3.162
Light,2014,$12.99,55,49,adventure,54050,2.144,2.036
Whisper of a Rose,2014,$9.99,55,/,adventure,54050,3.2640000000000002,1.342
TUG,2014,Free,60,/,adventure,53853,4.198,1.024
Neon Space 2,2016,$0.99,79,/,adventure,53853,3.198,3.282
The Book of Legends,2014,$14.99,67,/,adventure,53655,5.156,1.312
Acan's Call: Act 1,2016,Free,89,/,adventure,53655,0.198,0.066
Anna's Quest,2015,$19.99,90,74,adventure,53458,6.126,4.156
Mansions of Madness,2016,Free,89,/,adventure,53458,4.072,2.144
Blueberry Garden,,$4.99,77,68,adventure,53064,1.216,0.12
BiT Evolution,2015,$9.99,76,/,adventure,53064,4.03,2.006
