Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Brick Rigs,2016,$14.99,78,/,simulation,11244,7.012,4.084
Airport Simulator 2015,2015,$14.99,31,/,simulation,11244,3.21,1.108
Project Explore,2015,$1.99,83,/,simulation,11244,1.102,0.252
Wayward,2016,$7.99,87,/,simulation,11244,5.186,2.066
Patterns,,Free,14,/,simulation,11047,2.318,1.102
VR The Diner Duo,2016,$14.99,97,/,simulation,11047,2.312,2.144
Everest VR,2016,$19.99,41,/,simulation,11047,2.282,0.288
Home Improvisation,2016,$9.99,70,/,simulation,11047,1.144,1.072
Citalis,2016,$1.99,78,/,simulation,10849,1.354,2.168
Age of Survival,2015,$18.99,23,/,simulation,10849,5.144,5.294
Zombie City Defense 2,2016,$9.99,72,/,simulation,10849,3.318,2.204
The Good Life,2014,$9.99,55,/,simulation,10849,4.072,1.09
GEARGUNS - Tank offensive,2016,$0.79,80,/,simulation,10849,4.072,4.126
Dwelvers,2014,$19.99,80,/,simulation,10652,8.054,2.084
The Lost Valley,2015,$4.99,43,/,simulation,10652,2.18,3.06
Gridworld,2015,$0.99,82,/,simulation,10652,6.318,1.234
Diner Dash: Hometown Hero,2009,$9.99,40,/,simulation,10652,12.042,2.108
Finders,2015,$5.99,77,/,simulation,10652,12.108,6.096
No Time To Live,2015,$0.99,79,/,simulation,10652,3.138,3.132
QuiVr,2016,$19.99,96,/,simulation,10652,1.282,0.34199999999999997
GhostControl Inc.,2014,$14.99,77,/,simulation,10455,3.024,1.342
Giant Machines 2017,2016,$19.99,71,/,simulation,10455,4.198,3.216
Fireworks Simulator,2014,$9.99,53,/,simulation,10455,2.036,0.3
Driving School Simulator,2014,$14.99,23,/,simulation,10455,2.096,0.21
Volo Airsport,2014,$12.99,72,/,simulation,10455,1.084,0.144
BossConstructor,2016,$14.99,80,/,simulation,10455,9.066,3.006
Idol Hands,2015,$4.99,44,/,simulation,10455,4.138,3.216
MOAI: Build Your Dream,2015,$6.99,79,/,simulation,10258,9.102,5.03
Fly in the House,2015,$9.99,51,/,simulation,10258,2.078,1.024
NewRetroArcade: Neon,2016,$19.99,83,/,simulation,10258,5.276,1.042
Hack RUN,2015,$4.99,85,/,simulation,10060,2.006,1.072
Kiai Resonance,2015,$4.99,80,/,simulation,10060,2.084,2.24
Sky Gamblers: Storm Raiders,2015,$9.99,81,/,simulation,10060,4.126,2.21
Pierhead Arcade,2016,$9.99,94,/,simulation,10060,1.306,1.168
Oil Enterprise,2016,$19.99,56,/,simulation,10060,8.282,5.12
8-Bit Invaders!,2016,$14.99,87,/,simulation,10060,4.048,2.096
UnReal World,2016,$10.99,96,/,simulation,10060,8.006,2.096
CASE: Animatronics,2016,$9.99,87,/,simulation,10060,3.168,2.114
Ultimate Booster Experience,2016,$4.99,84,/,simulation,9863,1.192,0.288
VRC PRO,2015,$44.99,81,/,simulation,9863,22.342,3.06
Auto Dealership Tycoon,2015,$5.99,54,/,simulation,9666,9.072,7.204
Polaris Sector,2016,$39.99,66,76,simulation,9469,30.318,20.186
Pure Pool,2014,$12.99,53,68,simulation,9469,12.228,1.048
Emergency 2017,2016,$39.99,59,/,simulation,9469,8.144,6.288
Ceres,2015,$19.99,65,74,simulation,9271,8.108,6.168
Valentino Rossi The Game,2016,$49.99,75,72,simulation,9271,25.006,14.156
Star Hammer: The Vanguard Prophecy,2015,$19.99,82,69,simulation,9271,11.066,2.306
Time Machine VR,2016,$29.99,68,58,simulation,9271,1.18,0.258
Wild Animal Racing,2016,$3.99,88,/,simulation,9271,2.006,0.264
Wild Season,2015,$16.99,42,/,simulation,9271,7.066,5.096
Starship Corporation,2016,$19.99,60,/,simulation,9271,10.246,3.066
Total Extreme Wrestling,2015,$6.79,76,/,simulation,9271,74.03,5.066
Star Command Galaxies,2015,$14.99,65,/,simulation,9074,4.18,1.276
To End All Wars,2014,$39.99,70,71,simulation,8877,18.336,7.288
FIM Speedway Grand Prix 15,2015,$24.99,89,68,simulation,8877,16.12,8.06
Major\Minor - Definitive Edition,2016,$19.99,82,/,simulation,8877,3.216,3.024
Bear Simulator,2016,$14.99,82,/,simulation,8877,3.342,2.012
Idle Civilization,2015,$4.99,70,/,simulation,8877,59.15,10.27
Wings Over Europe,2014,$9.99,60,62,simulation,8680,2.126,0.33
Spirited Heart Deluxe,2014,$19.99,39,/,simulation,8680,3.168,3.126
It's A Wipe!,2014,$4.99,78,/,simulation,8680,4.216,2.114
Front Office Football Seven,2015,$18.99,84,/,simulation,8680,186.168,20.192
Castaway Paradise,2015,$14.99,88,/,simulation,8680,15.336,3.24
Fall of the Titanic,2015,Free,58,/,simulation,8680,3.084,1.012
Franchise Hockey Manager 2,2015,$19.99,66,79,simulation,8482,16.228,4.216
Heart's Medicine - Time to Heal,2016,$12.99,90,/,simulation,8482,10.282,7.27
Star Nomad 2,2015,$12.99,70,/,simulation,8482,12.096,2.006
Snooker Nation Championship,2016,$4.99,72,/,simulation,8482,12.354,1.324
Carp Fishing Simulator,2015,$12.99,61,/,simulation,8285,6.042,6.132
The Terminal 2,2014,$4.99,25,/,simulation,8285,3.006,1.246
Time Tenshi,2015,$9.99,73,/,simulation,8285,2.198,2.168
Police Tactics: Imperio,2016,$19.99,65,/,simulation,8285,8.192,5.264
EmergeNYC,2016,$34.99,89,/,simulation,8088,13.054,3.15
Titans of Space 2.0,2016,$7.99,92,/,simulation,8088,0.21,0.20400000000000001
Demolish & Build Company 2017,2016,$19.99,79,/,simulation,8088,8.198,6.234
Epic Manager,2016,$17.99,69,/,simulation,8088,6.108,5.078
ACE Academy,2016,$19.99,96,/,simulation,8088,11.06,9.342
Rugby Union Team Manager 2015,2014,$19.99,57,/,simulation,8088,28.114,5.294
Black Closet,2015,$19.99,95,/,simulation,7891,4.294,4.234
G-senjou no Maou - The Devil on G-String,2015,$19.99,97,/,simulation,7891,14.216,8.294
Where's My Mommy?,2016,$5.99,72,/,simulation,7693,3.0,1.072
Sword Master VR,2016,$9.99,76,/,simulation,7693,1.09,0.318
Mechs & Mercs: Black Talons,2015,$9.99,44,/,simulation,7693,5.102,6.108
Earth Space Colonies,2016,$14.99,54,/,simulation,7693,3.342,2.306
Steel Armor - Blaze of War,2015,$29.99,82,70,simulation,7496,6.336,3.156
R.B.I. Baseball 15,2015,$19.99,43,/,simulation,7496,11.204,0.258
The Last Sniper VR,2016,$9.99,72,/,simulation,7496,1.144,0.264
Unclaimed World,2016,$18.99,68,/,simulation,7496,3.132,1.144
Cahors Sunset,2015,$1.99,65,/,simulation,7496,0.33,0.336
aerofly FS,2012,$9.99,65,/,simulation,7299,14.252,5.114
Starlite: Astronaut Rescue,2014,$2.99,38,/,simulation,7299,0.336,0.15
Stern Pinball Arcade,2016,Free,33,/,simulation,7299,1.186,0.12
The Westport Independent,2016,$9.99,60,63,simulation,7101,2.084,1.336
Glittermitten Grove,2016,$19.99,90,/,simulation,7101,7.108,5.276
Seduce Me 2: The Demon War,2016,$9.99,90,/,simulation,7101,11.276,9.318
Space Rogue,2016,$19.99,69,/,simulation,7101,7.138,6.084
World of Subways 4  New York Line 7,2015,$19.99,58,/,simulation,7101,18.12,4.144
Intensive Exposure,2016,$4.99,91,/,simulation,7101,1.3479999999999999,2.048
Backstage Pass,2016,$29.99,90,/,simulation,6904,12.354,10.06
ALONE?,2016,$1.94,54,/,simulation,6904,2.354,3.204
1931: Scheherazade at the Library of Pergamum,2015,$24.99,75,/,simulation,6904,7.2459999999999996,6.048
One Late Night: Deadline,2014,$9.99,29,/,simulation,6707,0.27,0.312
The Mims Beginning,2016,$19.99,77,/,simulation,6707,3.312,1.036
Major\Minor,,$19.99,79,/,simulation,6707,9.012,6.03
Guild Commander,2015,$4.99,48,/,simulation,6707,4.276,3.234
Toilet Tycoon,2015,$4.99,71,/,simulation,6707,3.132,3.18
OmniBus,2016,$9.99,89,55,simulation,6510,3.2279999999999998,1.3
Power & Revolution,2016,$49.99,56,/,simulation,6510,42.156,28.288
The Dope Game,2016,$1.99,79,/,simulation,6510,3.336,1.12
Making History: The Calm and the Storm Gold Edition,2015,$4.99,85,/,simulation,6510,23.114,11.354
CINEVEO - Virtual Reality Cinema,2015,$9.99,67,/,simulation,6510,2.252,0.108
Gary Grigsby's War in the East,2015,$79.99,97,/,simulation,6312,85.06,35.33
Cmoar VR Cinema,2016,$9.99,79,/,simulation,6312,0.312,0.198
The Withering,2015,$9.99,70,/,simulation,6115,9.174,7.132
Forsaken Fortress Strategy,2015,$9.99,55,/,simulation,6115,1.222,0.306
Scourge of War: Waterloo,2015,$49.99,77,/,simulation,6115,4.318,2.24
Bowl Bound College Football,2015,$19.99,58,80,simulation,5918,40.072,28.084
Game Tycoon 2,2016,$14.99,44,/,simulation,5918,5.036,2.336
The Golf Club VR,2016,$24.99,91,/,simulation,5918,2.036,1.066
Shadows of Kurgansk,2016,$14.99,73,/,simulation,5918,5.162,3.12
One Night Stand,2016,$2.99,87,/,simulation,5918,2.036,2.162
Untamed: Life Of A Cougar,2015,$14.99,72,/,simulation,5918,3.348,1.216
No One But You,2016,$9.99,85,/,simulation,5918,4.258,3.306
Dive to the Titanic,2010,$9.99,32,/,simulation,5918,2.072,1.306
Graviteam Tactics: Mius-Front,2016,$34.99,90,/,simulation,5721,15.03,2.318
Starlight Inception,2014,$9.99,18,/,simulation,5721,0.354,0.138
Shoppy Mart: Steam Edition,2015,$4.99,70,/,simulation,5721,2.3,2.21
Pixel Day - Gun Z,2016,$0.49,23,/,simulation,5721,0.096,0.108
Wolf Simulator,2016,$4.99,34,/,simulation,5721,2.072,3.138
Gender Bender DNA Twister Extreme,2015,$24.99,72,/,simulation,5721,6.288,4.198
How to Take Off Your Mask,2015,$14.99,84,/,simulation,5721,4.216,7.126
MadOut Open City,2016,$5.59,50,/,simulation,5721,2.216,1.222
Eagle Flight,2016,$39.99,74,75,simulation,5326,1.18,0.306
Mars Colony: Challenger,2014,$4.99,62,/,simulation,5326,7.102,6.258
D.U.S.T.,2015,$14.99,60,/,simulation,5326,1.204,0.348
Zero-G VR,2016,$4.99,56,/,simulation,5326,0.132,0.078
Harmonia,2016,$9.99,97,/,simulation,5326,6.036,2.324
Peak Angle: Drift Online,2016,$14.99,81,/,simulation,5129,4.186,3.192
Supreme,2015,$9.99,68,/,simulation,5129,2.282,2.192
Social Justice Warriors,2015,$7.99,53,/,simulation,5129,1.27,1.006
MotorSport Revolution,2015,$14.99,21,/,simulation,5129,0.156,0.312
Wayward Terran Frontier: Zero Falls,2016,$29.99,71,/,simulation,5129,15.312,14.246
A Little Lily Princess,2016,$9.74,91,/,simulation,5129,5.054,4.336
Tapocalypse,2016,$1.99,80,/,simulation,5129,4.138,5.336
DinoSystem,2015,$7.99,88,/,simulation,5129,3.294,2.354
VR Ping Pong,2016,$9.99,85,/,simulation,4932,1.054,1.054
Townsmen,2016,$11.99,65,/,simulation,4734,7.006,5.024
Race To Mars,2014,$19.99,16,/,simulation,4734,1.222,1.072
Farlight Explorers,2015,$14.99,65,/,simulation,4734,18.27,6.072
Pro Basketball Manager 2016,2016,$19.99,41,/,simulation,4734,6.234,5.174
RC Simulation 2.0,2015,$14.99,66,/,simulation,4537,13.078,1.186
Caravan,2016,$14.99,72,/,simulation,4537,5.264,6.288
STORM VR,2016,$1.99,81,/,simulation,4537,0.09,0.10200000000000001
Yohjo Simulator,2015,$4.99,59,/,simulation,4537,0.108,0.09
Hero's Song,2016,Free,56,/,simulation,4537,5.108,3.006
Paragon,2014,$14.99,61,/,simulation,4537,1.18,0.318
Nurse Love Addiction,2016,$39.99,96,/,simulation,4340,13.282,16.15
Domino Sky,2016,$3.99,86,/,simulation,4340,2.354,2.18
MTB Downhill Simulator,2016,$7.99,11,/,simulation,4340,0.324,0.162
Just Deserts,2016,$9.99,88,/,simulation,4340,6.216,5.132
Children of a Dead Earth,2016,$24.99,90,/,simulation,4340,10.09,12.234
Rogue System,2016,$29.99,95,/,simulation,4340,2.276,1.258
Trackday Manager,2016,$11.99,66,/,simulation,4340,20.078,8.27
Brilliant Shadows - Part One of the Book of Gray Magic,2015,$6.99,94,/,simulation,4143,3.186,4.132
Gates of Horizon,2014,$9.99,66,/,simulation,4143,26.126,42.234
MXGP - The Official Motocross Videogame Compact,2014,$9.99,66,/,simulation,4143,6.048,3.168
Air Missions: HIND,2016,$16.99,84,/,simulation,4143,3.0,3.192
Elven Assassin,2016,$7.99,86,/,simulation,4143,2.192,1.006
Songs2See Game,2013,$14.99,50,/,simulation,4143,0.27,0.174
Might & Magic ® Showdown,2017,$19.99,65,/,simulation,4143,1.3479999999999999,2.06
aerofly RC 7,2014,$39.99,70,/,simulation,4143,37.042,14.342
Basketball Pro Management 2015,2014,$19.99,40,69,simulation,3945,6.168,7.3
Ant Queen,2016,$8.99,52,/,simulation,3945,11.306,3.078
Pro Pinball Ultra,2016,$14.99,83,/,simulation,3945,5.042,3.108
Catch Canvas,2016,$9.99,76,/,simulation,3945,1.216,1.3479999999999999
Yore VR,2016,$14.99,80,/,simulation,3945,0.336,0.132
Aiball,2016,$1.99,66,/,simulation,3945,0.156,0.084
Deserter Simulator,2015,$9.99,59,/,simulation,3945,5.09,5.066
Pacific Fighters,2008,$9.99,91,86,simulation,3748,2.072,3.2279999999999998
Robot Arena III,2016,$19.99,35,/,simulation,3748,5.132,4.324
Castle Must Be Mine,2016,$11.99,/,/,simulation,3748,0.33,0.3
March of Industry,2015,$9.99,36,/,simulation,3748,12.072,4.216
Crest,2015,$10.99,68,/,simulation,3748,2.048,1.306
Kitchen Simulator 2015,2015,$1.99,26,/,simulation,3748,3.216,5.084
Sovereignty: Crown of Kings,2015,$24.99,76,/,simulation,3748,32.09,31.018
Pirate's Life,2015,$4.99,38,/,simulation,3748,2.114,1.258
Cat Simulator,2016,$1.49,46,/,simulation,3748,0.34199999999999997,0.06
Extreme Forklifting 2,2016,$1.99,83,/,simulation,3551,0.258,0.34199999999999997
Earthtongue,2015,$2.49,94,/,simulation,3551,1.084,1.042
Soda Drinker Pro,2016,$4.99,92,/,simulation,3551,1.288,0.20400000000000001
Void Destroyer 2,2016,$14.99,92,/,simulation,3551,8.222,2.084
Formula Fusion,2015,$19.99,80,/,simulation,3353,4.33,4.15
Hardware Engineering,2016,$5.99,59,/,simulation,3353,0.318,1.09
Lif,2016,$8.99,57,/,simulation,3353,2.078,2.096
Unending Galaxy,2016,$9.99,66,/,simulation,3353,4.306,9.054
CDF Starfighter VR,2016,$14.99,64,/,simulation,3156,1.168,3.018
Vector 36,,$14.99,77,/,simulation,3156,1.096,0.084
Tower 3D,2016,$29.99,30,/,simulation,3156,7.348,7.12
My Lady,2016,$0.99,83,/,simulation,3156,0.11399999999999999,0.144
Littlewitch Romanesque: Editio Regia,2015,$24.99,86,/,simulation,3156,25.12,45.132
Dead Sea,2015,$4.99,39,/,simulation,3156,0.162,0.15
Little King's Story,2016,$24.99,68,64,simulation,2959,5.162,4.09
The Survey,2016,$4.99,76,/,simulation,2959,2.042,2.126
Winter Novel,2016,$4.99,84,/,simulation,2959,1.324,1.1139999999999999
ViveSpray,2016,$6.99,89,/,simulation,2959,1.198,2.024
Mark McMorris Infinite Air,2016,$29.99,85,/,simulation,2959,13.132,16.324
The Sandbox Evolution,2016,$9.99,77,/,simulation,2762,4.048,3.12
Altitude0: Lower & Faster,,$18.99,77,/,simulation,2762,13.168,17.084
Dungeon Manager ZV,2015,$9.99,62,/,simulation,2762,18.306,1.318
Overkill VR,2016,$19.99,79,/,simulation,2762,6.006,4.24
Armor Clash,2015,$9.99,73,/,simulation,2762,0.348,0.354
World Of Leaders,2014,$4.99,19,/,simulation,2762,0.11399999999999999,0.144
Lobotomy Corporation,2016,$14.99,91,/,simulation,2762,2.054,2.084
Star Rangers,2016,$11.99,41,/,simulation,2762,7.192,3.276
Far Beyond: A space odyssey,2016,$15.99,84,/,simulation,2564,1.222,1.228
Klepto,2016,$12.99,56,/,simulation,2564,0.27,0.348
Asteroids: Outpost,2015,$29.99,33,/,simulation,2564,1.078,1.102
Fate Tectonics,2015,$1.99,84,/,simulation,2564,3.156,2.33
Dream Car Racing 3D,2016,$14.99,/,/,simulation,2564,6.24,4.264
Badiya,2016,$19.99,67,/,simulation,2564,1.228,1.156
Combat Air Patrol 2,2016,$29.99,62,/,simulation,2564,4.078,5.084
Pure Chess,2016,$12.99,70,/,simulation,2367,11.054,19.054
Epic Space: Online,2014,$14.99,25,/,simulation,2367,4.186,5.216
Cubic,2016,$19.99,58,/,simulation,2367,4.318,6.114
Hardware Engineers,2016,$9.99,83,/,simulation,2170,2.204,3.102
Counter Fight,2016,$7.99,85,/,simulation,2170,1.192,1.354
HACK_IT,2016,$4.99,21,/,simulation,1973,2.048,1.294
Songs2See Editor,2013,$14.99,50,/,simulation,1973,9.054,22.312
Bot Colony,2014,Free,71,/,simulation,1973,2.024,2.132
Kingspray Graffiti Simulator,2016,$11.24,85,/,simulation,1973,2.258,2.144
"Don't Die Dateless, Dummy!",2016,$2.99,54,/,simulation,1775,0.168,0.216
BOMB,2015,$7.99,60,/,simulation,1775,1.324,1.204
Axis Football 2016,2016,$19.99,72,/,simulation,1578,2.156,2.348
Pinball FX2 VR,2016,$14.99,84,/,simulation,1578,0.258,1.102
Rock God Tycoon,2016,$10.99,98,/,simulation,1578,7.342,5.108
Lethal VR,2016,$14.99,88,66,simulation,1381,1.15,1.102
REVERSE SIDE,2015,$13.99,48,/,simulation,1381,1.108,1.324
The Cooking Game,2016,$9.99,86,/,simulation,1210,9.114,16.294
Soviet City,2016,$11.99,75,/,simulation,1184,0.174,0.11399999999999999
"What The Heck, Dude?",2017,$4.99,55,/,simulation,986,2.12,3.294
Don Bradman Cricket 17,2017,$49.99,60,/,simulation,986,16.228,18.258
GlaZ,2017,$2.99,91,/,simulation,986,2.132,1.204
Dragonflight,2015,$15.99,73,/,simulation,907,0.078,0.078
