Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Eryi's Action,2013,$4.99,87,/,indie,54642,3.012,1.228
Stardust Vanguards,2015,$3.99,84,/,indie,54642,2.252,2.168
Rats - Time is running out!,2015,$4.99,90,/,indie,54445,2.216,2.318
Wings of Vi,2014,$14.99,86,/,indie,54445,5.216,2.258
Tiny Brains,2013,$9.99,80,/,indie,54445,1.264,1.078
Jalopy,2016,$12.99,83,/,indie,54247,6.33,3.162
Sugar Cube: Bittersweet Factory,2012,$6.99,77,/,indie,54247,2.138,1.126
Hegemony Rome: The Rise of Caesar,2014,$19.99,64,/,indie,54247,22.138,2.258
Light,2014,$12.99,55,49,indie,54050,2.144,2.036
Whisper of a Rose,2014,$9.99,55,/,indie,54050,3.2640000000000002,1.342
Intake,2013,$9.99,92,/,indie,53853,2.24,1.24
Neon Space 2,2016,$0.99,79,/,indie,53853,3.198,3.282
TUG,2014,Free,60,/,indie,53853,4.198,1.024
The Book of Legends,2014,$14.99,67,/,indie,53655,5.156,1.312
Anna's Quest,2015,$19.99,90,74,indie,53458,6.126,4.156
Half-Life: A Place in the West,2016,Free,95,/,indie,53458,0.15,0.048
Blueberry Garden,,$4.99,77,68,indie,53064,1.216,0.12
Breach & Clear: Deadline,2015,$19.99,54,/,indie,53064,5.306,2.18
BiT Evolution,2015,$9.99,76,/,indie,53064,4.03,2.006
Road Not Taken,2014,$14.99,83,75,indie,52866,3.192,1.204
Eschalon: Book 2,2010,$9.99,84,/,indie,52866,15.09,1.18
Redshirt,2013,$9.99,41,62,indie,52669,2.354,1.168
The Deer God,2015,$14.99,64,59,indie,52669,4.174,4.33
Triple Town,2012,$9.99,91,/,indie,52669,34.246,4.09
Human: Fall Flat,2016,$14.99,91,70,indie,52472,5.114,3.174
Ortus Regni,2016,Free,78,/,indie,52472,1.006,0.15
David.,2015,$1.99,81,/,indie,52472,2.246,1.018
3079 -- Block Action RPG,2013,$4.99,48,/,indie,52472,3.012,1.174
Tracks of Triumph: Industrial Zone,2016,$0.51,77,/,indie,52472,4.042,3.234
Super Toy Cars,2014,$9.99,63,/,indie,52472,2.246,1.192
Tormentum - Dark Sorrow,2015,$11.99,95,72,indie,52275,3.306,3.204
RefleX,2014,$7.99,85,/,indie,52275,2.048,1.1320000000000001
BIT.TRIP VOID,2012,$9.99,79,/,indie,52077,1.054,0.21
Gloria Victis,2016,$19.99,65,/,indie,52077,13.252,3.294
"About Love, Hate and the other ones",2014,$6.99,89,/,indie,52077,4.264,1.24
Sixtieth Kilometer,2016,$0.74,79,/,indie,52077,3.324,3.306
Chainsaw Warrior,2013,$4.99,62,/,indie,52077,2.2640000000000002,1.258
Albedo: Eyes from Outer Space,2015,$14.99,60,66,indie,51880,2.288,1.282
Restaurant Empire II,2009,$4.99,58,64,indie,51880,11.354,2.018
Legends of Aethereus,2013,$29.99,29,/,indie,51880,5.228,1.168
Dungeon Souls,2016,$12.99,87,/,indie,51880,9.12,3.312
Imagine Me,2014,$2.99,33,/,indie,51880,3.156,1.108
Momodora III,2014,$1.99,92,/,indie,51880,2.024,1.21
The Brookhaven Experiment,2016,$19.99,88,/,indie,51880,5.09,2.066
Detention,2017,$11.99,97,/,indie,51880,3.108,2.258
Cinders,2014,$19.99,89,/,indie,51683,4.354,3.0
Expand,2015,$5.99,93,/,indie,51486,0.21,0.09
Star Drifter,2016,$0.49,42,/,indie,51486,3.24,3.192
Blueprint Tycoon,2016,$2.99,81,/,indie,51486,3.126,1.156
Lightfish,2011,$4.99,84,/,indie,51486,2.06,0.15
Full Bore,2014,$14.99,85,72,indie,51288,2.288,1.276
Pit People,2017,$14.99,98,/,indie,51288,6.036,3.096
Stonerid,2014,$4.99,67,/,indie,51288,3.024,2.078
Secret Ponchos,2015,$14.99,73,/,indie,51288,3.282,1.288
Dex,2015,$19.99,85,62,indie,51091,6.234,2.048
Subject 13,2015,$9.99,63,59,indie,51091,4.06,3.15
The Forest of Doom,2014,$4.99,81,/,indie,51091,1.24,1.072
Winter Voices,2010,$4.99,63,/,indie,51091,3.234,2.102
Mathoria: It All Adds Up,2016,Free,59,/,indie,51091,0.156,0.072
The Marvellous Miss Take,2014,$19.99,84,69,indie,50894,5.168,2.012
Angvik,2014,$2.99,84,/,indie,50894,2.06,0.222
Into The War,2015,Free,25,/,indie,50894,0.072,0.03
SATAZIUS,2011,$5.99,90,/,indie,50894,2.024,1.1320000000000001
Bulb Boy,2015,$8.99,92,84,indie,50697,2.186,2.102
OTTTD,2014,$7.99,78,/,indie,50697,5.18,1.3479999999999999
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,2014,$5.99,83,/,indie,50697,3.288,3.192
Rebuild 3: Gangs of Deadsville,2015,$14.99,88,75,indie,50499,22.276,12.096
Alien Spidy,2013,$9.99,60,/,indie,50499,1.174,0.10200000000000001
CreaVures,2011,$4.99,84,55,indie,50105,1.282,0.324
Wurm Unlimited,2015,$29.99,72,/,indie,50105,113.042,10.27
Adventurer Manager,2014,$4.99,63,/,indie,50105,7.324,4.252
Storm in a Teacup,2012,$4.99,71,/,indie,50105,0.21,0.084
Strata,2014,$3.99,92,/,indie,49907,5.072,0.162
Zombie Tycoon 2: Brainhov's Revenge,2013,$9.99,63,/,indie,49907,3.126,2.15
Dysfunctional Systems: Learning to Manage Chaos,2013,$4.99,78,/,indie,49907,1.354,1.084
BIT.TRIP FATE,2013,$9.99,64,74,indie,49710,1.108,0.34199999999999997
Eversion,2010,$4.99,91,/,indie,49710,2.114,1.162
Sunrider Academy,2015,$9.99,87,/,indie,49513,10.246,5.174
Welcome to the Game,2016,$1.99,82,/,indie,49513,1.342,1.03
Office Battle,2015,$0.99,73,/,indie,49513,2.258,2.138
Depths of Peril,2010,$9.99,76,79,indie,49316,4.204,0.282
Alien Shooter: Revisited,2009,$4.99,66,/,indie,49316,1.354,0.20400000000000001
Otherland,2016,Free,41,/,indie,49316,2.042,1.03
QP Shooting - Dangerous!!,2014,$7.99,92,/,indie,49316,2.2279999999999998,1.192
Scoregasm,2012,$4.99,87,/,indie,49316,0.288,0.12
Sakura Beach 2,2015,$9.99,70,/,indie,49316,7.096,4.096
Goetia,2016,$14.99,89,79,indie,49118,2.246,1.342
Zombie Kill of the Week - Reborn,2015,$6.99,94,/,indie,49118,4.12,2.33
On A Roll 3D,2015,$3.99,95,/,indie,49118,3.21,3.204
Death Ray Manta,2015,$2.99,87,/,indie,49118,3.012,2.108
Parkitect,2016,$17.99,89,/,indie,49118,8.21,3.09
Vagante,2014,$14.99,94,/,indie,49118,14.246,5.132
Metal Drift,2009,$9.99,67,/,indie,48921,3.042,0.276
Blue Rose,2015,$19.99,66,/,indie,48921,4.114,3.21
Ether One,2014,$19.99,77,82,indie,48724,3.18,1.21
Hover Junkers,2016,$34.99,77,80,indie,48724,2.294,1.102
Orwell,2016,$9.99,93,76,indie,48724,4.054,3.162
FRACT OSC,2014,$14.99,87,75,indie,48724,2.3,0.33
Metrocide,2014,$12.99,60,68,indie,48724,2.324,2.186
Skyshine's BEDLAM,2015,$19.99,67,67,indie,48724,4.162,2.15
Surfingers,2016,$1.99,87,/,indie,48724,2.3,2.192
Make America Great Again: The Trump Presidency,2016,$2.99,90,/,indie,48724,2.042,1.21
Kingdoms Rise,2013,$14.99,53,/,indie,48527,2.114,1.0
Avalon Lords: Dawn Rises,2016,Free,56,/,indie,48527,1.27,0.132
Chariot,2014,$14.99,84,76,indie,48329,3.066,1.354
Eschalon: Book 1,2009,$5.99,87,75,indie,48329,12.126,3.102
Lords of Xulima,2014,$19.99,84,71,indie,48329,40.072,10.18
Shantae: Half-Genie Hero,2016,$19.99,95,/,indie,48329,6.216,6.288
Zombie Playgroundâ„¢,2016,$9.99,60,/,indie,48329,0.174,0.078
Eador. Genesis,2013,$5.99,81,/,indie,48329,5.3,0.318
Doorways: Holy Mountains of Flesh,2016,$19.99,89,/,indie,48329,3.114,3.102
Dark Fall: Lost Souls,2010,$12.99,64,75,indie,48132,4.348,2.324
NEON STRUCT,2015,$17.99,94,62,indie,48132,2.354,1.12
Reprisal Universe,2014,$6.99,80,/,indie,48132,1.24,0.174
Pineview Drive,2014,$19.99,66,58,indie,47935,4.138,2.21
Magical Battle Festa,2014,$4.99,68,/,indie,47935,2.138,1.072
Everyday Shooter,2008,$9.99,94,77,indie,47738,0.312,0.084
Sentinel,2014,Free,58,/,indie,47738,0.198,0.126
Cat on a Diet,2016,$0.49,88,/,indie,47738,3.018,2.276
FLYING TIGERS: SHADOWS OVER CHINA,2015,$15.99,77,/,indie,47738,3.33,3.024
InFlux,2013,$3.99,70,/,indie,47540,1.126,0.348
Escape Goat 2,2014,$9.99,97,76,indie,47343,4.276,3.33
20XX,2014,$14.99,95,/,indie,47146,10.09,3.126
Escape Goat,2013,$4.99,98,/,indie,47146,2.282,2.024
The First Spark,2016,$3.99,78,/,indie,47146,4.054,3.162
Zenge,2016,$0.79,96,/,indie,46949,2.132,1.204
War in a Box: Paper Tanks,2014,$4.99,72,/,indie,46949,1.072,0.186
Moon Hunters,2016,$14.99,79,62,indie,46751,5.216,2.294
Castle In The Darkness,2015,$9.99,80,76,indie,46554,5.036,2.168
GooCubelets: OCD,2016,$1.99,67,/,indie,46554,7.066,4.204
Aqua Kitty - Milk Mine Defender,2014,$6.99,89,/,indie,46357,2.162,1.21
Psichodelya,2014,$6.99,30,/,indie,46357,2.09,1.318
FIST OF AWESOME,2014,$3.99,63,/,indie,46357,0.312,0.126
Stick It To The Man!,2013,$14.99,95,83,indie,45962,3.252,3.03
Picross Touch,2016,Free,83,/,indie,45962,7.03,1.276
The Last NightMary - A Lenda do CabeÃ§a de Cuia,2015,$0.74,82,/,indie,45962,3.318,3.222
Signs of Life,2014,$9.99,84,/,indie,45962,9.3,2.234
Democracy 2,2012,$19.99,53,/,indie,45962,4.294,2.018
SHENZHEN I/O,2016,$14.99,97,/,indie,45962,11.15,5.03
Star Ruler 2,2015,$24.99,81,/,indie,45962,13.222,4.102
Tumblestone,2016,$24.99,80,91,indie,45765,4.066,3.072
Grow Up,2016,$9.99,90,71,indie,45765,4.15,3.282
Detective Grimoire,2014,$6.99,94,/,indie,45765,2.27,2.204
Bullet Candy,2007,$3.99,52,/,indie,45765,0.096,0.036
Basement,2015,$8.99,86,/,indie,45765,7.084,3.084
Project Root,2014,$9.99,53,/,indie,45568,1.144,0.084
Astral Heroes,2016,Free,73,/,indie,45568,6.174,0.192
Hare In The Hat,2015,$1.99,65,/,indie,45568,4.168,4.012
Think To Die,2016,Free,74,/,indie,45370,0.18,0.078
Doodle God,2015,$5.99,74,/,indie,45370,4.012,2.354
Darkness Assault,2015,$1.99,44,/,indie,45173,3.066,3.06
Major Mayhem,2014,$4.99,86,/,indie,45173,3.21,1.186
Battle Brothers,2015,$19.99,94,/,indie,45173,32.066,17.294
Eisenwald: Blood of November,2016,$8.99,64,/,indie,45173,4.126,1.33
Super Laser Racer,2010,$4.99,87,/,indie,44976,1.09,0.072
Halfway,2014,$12.99,80,/,indie,44976,6.168,3.126
Puzzler World 2,2011,$4.99,77,/,indie,44976,11.102,1.288
HALP!,2016,Free,72,/,indie,44976,0.126,0.072
Showtime!,2014,$5.99,66,/,indie,44976,5.264,3.234
Roommates,2014,$24.99,78,/,indie,44976,4.222,2.252
Harvest: Massive Encounter,2009,$7.99,82,/,indie,44976,4.204,1.21
Project Temporality,,$14.99,80,/,indie,44976,2.006,1.024
MacGuffin's Curse,2012,$9.99,82,73,indie,44779,3.318,1.33
The Bellows: VR Demo,2016,Free,82,/,indie,44779,0.10200000000000001,0.066
Wildlife Park 2,2014,$6.99,70,/,indie,44779,10.084,3.096
Allumette,2016,Free,95,/,indie,44581,0.21,0.108
"Hamlet or the last game without MMORPG features, shaders and product placement",2012,$4.99,63,/,indie,44581,3.03,2.186
Bizarre Earthquake,2016,$0.49,63,/,indie,44581,4.27,3.33
Armada 2526 Gold Edition,2013,$19.99,59,66,indie,44384,17.084,2.2279999999999998
APOX,2011,$14.99,30,48,indie,44384,3.042,0.3
Conquest of Elysium 3,2012,$9.99,79,/,indie,44384,10.018,1.354
Retaliation,2015,Free,31,/,indie,44384,1.258,1.12
Alien Hallway,2011,$4.99,60,/,indie,44384,1.318,1.072
Last Dream,2014,$9.99,84,/,indie,44187,21.048,3.03
Final Slam 2,2014,$3.99,19,/,indie,44187,2.27,1.234
Barony,2015,$9.99,87,/,indie,44187,5.258,2.294
Claire,2014,$9.99,73,/,indie,44187,2.138,1.12
Spate,2014,$1.99,72,61,indie,43990,0.312,0.156
Shiny The Firefly,2014,$9.99,57,/,indie,43990,3.006,1.1139999999999999
Fancy Skulls,2014,$8.99,82,/,indie,43990,3.012,2.138
Eleusis,2013,$14.99,52,/,indie,43990,2.2279999999999998,2.18
Kingdom Rush Frontiers,2016,$9.99,96,/,indie,43990,13.018,8.162
Gunnheim,2015,$0.99,52,/,indie,43990,3.144,2.222
ToyOdyssey,2016,$14.99,80,66,indie,43792,2.318,2.21
Lunnye Devitsy,2009,$4.99,63,/,indie,43792,2.132,1.186
Royal Defense,2014,$5.99,70,/,indie,43792,4.12,4.048
Karma. Incarnation 1,2016,$2.99,87,/,indie,43792,4.264,2.018
Wake,,$4.99,30,/,indie,43792,3.078,2.15
Legends of Persia,2014,$19.99,12,/,indie,43595,0.168,0.072
Dungeon of Elements,2014,$9.99,38,/,indie,43595,5.0,4.012
Booster Trooper,2010,$4.99,49,/,indie,43595,3.3,0.09
Super Star,2016,$1.99,82,/,indie,43595,2.2640000000000002,2.018
Darkwood,2014,$14.99,93,/,indie,43595,6.216,2.0
Lakeview Cabin Collection,2015,$9.99,94,70,indie,43398,4.342,1.234
Retro-Pixel Castles,2014,$9.99,88,/,indie,43398,5.294,2.006
Hue,2016,$14.99,95,79,indie,43201,2.318,2.0
Gateways,2012,$4.99,95,72,indie,43201,2.114,1.078
Paranormal,2013,$9.99,70,/,indie,43201,2.048,1.234
Time Ramesside,2015,$4.99,17,/,indie,43201,4.036,4.036
Critter Crunch,2012,$6.99,94,/,indie,43201,4.15,1.252
Descent: Underground,2015,$29.99,67,/,indie,43003,4.114,0.3
Pre-Civilization Marble Age,2015,$5.99,86,/,indie,43003,8.078,3.204
Mr. Robot,2008,$9.99,81,83,indie,42806,1.318,0.22799999999999998
GoD Factory: Wingmen,2014,$19.99,71,76,indie,42806,6.048,1.228
Super Comboman,2014,Free,26,/,indie,42806,2.096,1.342
Square Heroes,2015,$4.99,88,/,indie,42806,3.108,2.294
"Hot Dogs, Horseshoes & Hand Grenades",2016,$19.99,95,/,indie,42806,4.234,2.336
Pathologic Classic HD,2015,$3.24,91,76,indie,42609,4.162,2.084
oO,2015,$0.99,94,/,indie,42609,1.1320000000000001,0.192
Gentlemen!,2013,$4.99,40,/,indie,42609,1.306,1.0
GooCubelets: The Void,2016,$1.99,70,/,indie,42609,4.126,3.318
Risky Rescue,2016,$0.99,85,/,indie,42609,3.066,2.288
Rollers of the Realm,2014,$9.99,91,68,indie,42411,3.216,2.114
Super Duper Party Pooper,2016,$0.99,88,40,indie,42411,3.234,4.036
8-Bit Commando,2014,$2.99,42,/,indie,42411,2.09,2.072
WARP,2012,$9.99,75,/,indie,42411,3.198,1.258
Seven Kingdoms 2 HD,2015,$3.99,80,/,indie,42411,12.102,0.27
Gatling Gears,2011,$9.99,80,/,indie,42411,3.186,2.186
Space Pirates and Zombies 2,2016,$19.99,83,/,indie,42411,17.18,9.132
Crea,2016,$14.99,78,/,indie,42411,10.006,6.006
Spin Rush,2016,$0.99,86,/,indie,42411,3.192,3.072
The Samaritan Paradox,2014,$6.99,76,75,indie,42214,3.348,2.354
Fist Puncher,2013,$9.99,77,73,indie,42214,5.06,2.204
Dead Synchronicity: Tomorrow Comes Today,2015,$19.99,85,70,indie,42214,3.27,3.138
Soul Axiom,2016,$19.99,79,57,indie,42214,5.096,4.078
Force of Elements,2015,Free,64,/,indie,42214,1.3479999999999999,0.336
The Infinite Black,2016,Free,68,/,indie,42214,2.18,0.096
It's Spring Again,2016,$0.99,95,/,indie,42017,3.06,3.108
Onikira: Demon Killer,2015,$13.99,52,/,indie,42017,2.108,1.15
Seasons after Fall,2016,$14.99,88,75,indie,41820,3.258,2.114
Sinless,2015,$0.49,79,/,indie,41820,3.054,3.054
Dangerous High School Girls in Trouble!,2009,$19.99,73,81,indie,41622,4.282,1.192
Roundabout,2014,$9.99,93,75,indie,41622,2.288,2.054
Driftmoon,2014,$14.99,90,73,indie,41622,2.234,0.306
SKYHILL,2015,$14.99,77,63,indie,41622,6.18,4.096
Fine Sweeper,2015,$3.99,87,/,indie,41622,3.15,1.324
Suits: A Business RPG,2016,$0.99,89,/,indie,41622,3.054,1.3
Cast of the Seven Godsends,2015,$6.99,81,/,indie,41622,4.036,3.306
The Joylancer: Legendary Motor Knight,2014,$9.99,74,/,indie,41425,1.06,0.216
The Mysterious Cities of Gold - Secret Paths,2013,$11.99,72,/,indie,41425,1.084,0.138
Vector,2013,$6.99,86,/,indie,41425,3.192,1.252
The Repopulation,2014,Free,63,/,indie,41425,21.09,4.006
Hatoful Boyfriend: Holiday Star,2015,$9.99,96,54,indie,41228,2.288,1.288
Tank Operations: European Campaign,2013,$9.99,32,/,indie,41228,2.348,0.312
Danmaku Unlimited 2,2014,$4.99,95,/,indie,41228,7.114,0.174
Final Approach,2016,$14.99,94,/,indie,41228,1.1320000000000001,0.252
Wolcen: Lords of Mayhem,2016,$19.99,79,/,indie,41228,3.318,1.216
Quest for Infamy,2014,$9.99,87,63,indie,41031,3.216,2.354
1000 Amps,2012,$4.99,79,/,indie,41031,1.234,0.258
Garshasp: Temple of the Dragon,2012,$1.49,29,/,indie,41031,1.012,0.10200000000000001
Choice of Robots,2014,$4.99,97,/,indie,41031,6.354,4.162
Millennium - A New Hope,2014,$5.99,73,/,indie,40833,6.042,2.03
Tempest,2016,$14.99,72,/,indie,40833,6.09,1.306
Aztaka,2009,$9.99,72,/,indie,40833,1.354,0.192
The Political Machine 2016,2016,$9.99,77,/,indie,40833,6.276,2.222
Sorcerer King,2015,$9.99,68,75,indie,40636,22.114,6.282
Dead Effect 2,2016,$3.59,71,53,indie,40636,6.048,3.12
Making History II: The War of the World,2010,$14.99,78,38,indie,40636,53.186,5.228
Holopoint,2016,$14.99,94,/,indie,40636,2.054,0.318
Kitty Powers' Matchmaker,2015,$9.99,94,/,indie,40636,12.162,7.078
Tiamat X,2015,$1.99,40,/,indie,40636,3.066,3.114
Pitiri 1977,2014,$3.99,56,/,indie,40636,1.306,1.102
Homebrew - Vehicle Sandbox,2014,$17.99,70,/,indie,40636,5.354,1.096
Razenroth,2015,$4.99,84,/,indie,40636,5.204,4.186
The Curious Expedition,2016,$14.99,88,74,indie,40439,9.126,4.204
Where is my Heart,2014,$7.99,83,74,indie,40242,0.22799999999999998,0.168
Cannon Brawl,2014,$14.99,92,/,indie,40242,9.216,2.348
Torment: Tides of Numenera,2016,$44.99,82,/,indie,40242,5.3,2.18
Wrack,2014,$9.99,75,/,indie,40242,2.042,1.096
Leviathan: The Last Day of the Decade,2014,$14.99,85,/,indie,40242,4.048,3.09
SickBrick,2015,$4.99,63,/,indie,40242,2.126,1.168
KAMUI,2014,$7.99,97,/,indie,40242,0.306,0.126
Paranormal State: Poison Spring Collector's Edition,2014,$9.99,76,/,indie,40044,5.114,3.294
Pixel Boy and the Ever Expanding Dungeon,2014,$4.99,65,/,indie,40044,2.066,1.138
Cubot,2015,$1.99,94,/,indie,39847,2.186,1.15
Supercharged Robot VULKAISER,2015,$4.99,97,/,indie,39847,2.012,1.048
Strategic War in Europe,2014,$14.99,41,/,indie,39847,4.072,3.222
Fenix Rage,2014,$14.99,87,75,indie,39650,2.3,2.138
Flockers,2014,$19.99,78,66,indie,39650,1.258,0.288
Whispering Willows,2014,$9.99,84,64,indie,39650,2.276,2.168
Luxuria Superbia,2014,$6.99,74,/,indie,39650,0.198,0.048
Gravi,2013,$4.99,41,/,indie,39650,1.354,1.1320000000000001
Depths of Fear :: Knossos,2014,$5.99,65,/,indie,39453,3.084,2.018
T.E.C. 3001,2014,$3.99,91,/,indie,39453,2.138,1.246
Trouble In The Manor,2015,$0.99,70,/,indie,39453,2.234,2.24
Dead Hungry Diner,2012,$6.99,76,/,indie,39453,2.114,0.294
The Tape,2015,$3.99,50,/,indie,39453,3.054,3.132
Qbeh-1: The Atlas Cube,2014,$9.99,90,72,indie,39255,3.15,2.096
What The Box?,2016,$4.99,83,/,indie,39255,1.042,0.22799999999999998
Cat Goes Fishing,2015,$6.99,92,/,indie,39255,7.294,4.0
Drawful 2,2016,$9.99,88,/,indie,39255,4.264,2.096
Life Goes On,2014,$4.41,96,/,indie,39255,2.126,1.15
Sparkle ZERO,2016,$4.99,54,/,indie,39255,3.15,3.102
Musaic Box,2009,$4.99,91,/,indie,39255,1.216,1.078
Arizona Sunshine,2016,$39.99,87,83,indie,39058,5.132,3.084
Zombie Boom,2016,$0.51,57,/,indie,39058,3.252,3.2640000000000002
Lux Delux,2015,$9.99,74,/,indie,39058,19.072,2.312
Out There:  Edition,2015,$9.99,79,/,indie,39058,5.336,4.15
Lords of Football,2013,$14.99,48,52,indie,38861,6.036,1.288
Crazy Plant Shop,2014,$4.99,76,/,indie,38861,2.24,2.078
Forge Quest,2015,$14.99,85,/,indie,38861,5.114,3.006
Zup! 3,2017,$0.99,80,/,indie,38861,1.144,0.318
Pool Nation VR,2016,$19.99,95,/,indie,38861,2.234,0.288
One More Dungeon,2015,$4.99,84,/,indie,38663,1.336,0.306
MoW: Face Off XL,2015,Free,72,/,indie,38663,1.294,0.21
Braveland,2014,$4.99,83,/,indie,38663,3.324,3.108
BIT.TRIP FLUX,2014,$9.99,57,/,indie,38663,1.216,1.096
The Bug Butcher,2016,$7.99,93,81,indie,38466,3.018,2.132
Block'hood,2016,$9.99,81,/,indie,38466,2.288,1.054
Strike Suit Zero: Director's Cut,2014,$19.99,79,/,indie,38466,3.174,1.288
Poof,2013,$6.99,80,/,indie,38466,3.102,1.1139999999999999
Retro Game Crunch,2014,$9.99,85,/,indie,38466,2.072,1.024
Spark Rising,2014,Free,46,/,indie,38269,0.10200000000000001,0.066
Air Guardians,2015,$2.99,52,/,indie,38269,0.186,0.10200000000000001
Truffle Saga,2014,$4.99,32,/,indie,38269,1.174,0.09
Wildlife Park 2 - Fantasy,2014,$0.99,44,/,indie,38072,1.108,0.048
Dinner Date,2011,$3.99,56,/,indie,38072,0.156,0.126
X-note,2015,$19.99,86,/,indie,38072,2.348,2.33
Freaking Meatbags,2015,$9.99,92,69,indie,37874,2.216,1.066
Jacob,2016,Free,19,/,indie,37874,0.054,0.018
Into the Dark,2014,$7.99,46,/,indie,37874,3.222,2.312
"War, the Game",2015,$6.99,70,65,indie,37677,5.024,3.144
MISSING: An Interactive Thriller - Episode One,2015,Free,88,63,indie,37677,1.042,0.348
Empire TV Tycoon,2015,$9.99,78,/,indie,37677,4.3,1.282
Unhack,2015,$3.99,87,/,indie,37677,2.198,2.018
Catlateral Damage,2015,$9.99,91,/,indie,37677,3.108,0.33
Overruled!,2015,$12.99,54,/,indie,37677,2.306,1.282
Aeon Command,2014,$2.99,81,/,indie,37480,3.174,2.12
Karateka,2012,$9.99,69,48,indie,37283,1.192,1.012
Amazing Frog,2014,$15.99,89,/,indie,37283,24.318,7.108
Castle,2015,$4.99,54,/,indie,37283,2.072,1.108
Thumper,2016,$19.99,93,86,indie,36888,3.162,1.27
Belladonna,2015,$6.99,75,/,indie,36888,4.276,5.132
Planet Stronghold,2014,$18.99,58,/,indie,36691,5.162,2.198
Dyad,2013,$14.99,77,80,indie,36494,1.012,0.108
Metal Dead,2014,$4.99,85,/,indie,36494,2.216,2.018
Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,2014,$1.99,71,/,indie,36494,4.012,3.138
Sakura Dungeon,2016,$19.99,94,/,indie,36494,13.168,7.054
Disillusions Manga Horror,2015,$0.99,58,/,indie,36494,2.276,1.234
Onward,2016,$24.99,92,/,indie,36296,9.162,2.258
Torch Cave,2016,$3.99,50,/,indie,36296,4.3,3.216
Blackbay Asylum,2014,$19.99,79,/,indie,36296,2.318,2.018
Forward to the Sky,2015,$7.99,86,/,indie,36296,1.318,1.084
GAUGE,2014,$3.99,76,/,indie,36296,0.132,0.048
"Guns, Gore & Cannoli",2015,$9.99,94,74,indie,36099,4.342,2.348
Environmental Station Alpha,2015,$7.99,93,/,indie,36099,5.24,2.0
Reset 1-1,2016,$1.99,65,/,indie,36099,3.144,3.138
The Final Station,2016,$14.99,82,76,indie,35902,4.108,3.354
Montas,2014,$9.99,57,/,indie,35902,1.024,0.222
Meadow,2016,$2.99,87,/,indie,35507,4.042,1.168
Beach Bounce,2015,$12.99,61,/,indie,35507,7.0,5.114
Collisions,2015,$3.99,79,/,indie,35507,2.012,1.06
Glorkian Warrior: The Trials Of Glork,2015,$3.99,95,/,indie,35507,3.18,3.138
Duskers,2016,$19.99,90,83,indie,35310,9.162,4.09
hack_me,2017,$3.99,73,/,indie,35310,2.03,1.174
Tulpa,2015,$9.99,55,/,indie,35310,3.078,3.12
Vangers,2014,$6.99,87,/,indie,35310,2.024,1.12
Egg Returns Home,2015,$1.99,76,/,indie,35310,3.03,3.102
Quantum Rush Champions,2014,$9.99,57,/,indie,35310,4.126,4.132
3 Stars of Destiny,2014,$14.99,60,/,indie,35310,10.198,4.198
Bedlam,2015,$12.99,76,54,indie,35113,4.036,3.204
Yumsters! 2: Around the World!,2009,$4.99,75,/,indie,35113,0.156,0.036
Rodina,2014,$14.99,93,/,indie,35113,5.348,3.138
Ascendant,2014,$9.99,79,/,indie,35113,8.018,2.24
Super Win the Game,2014,$7.99,91,/,indie,35113,3.234,3.144
Concrete Jungle,2015,$12.99,92,76,indie,34916,8.096,2.174
Cloning Clyde,2011,$4.99,88,/,indie,34916,3.132,0.21
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014,$4.99,53,/,indie,34916,2.198,1.306
Riptide GP2,2014,$6.99,89,/,indie,34916,3.024,1.204
ALLTYNEX Second,2014,$7.99,90,/,indie,34916,0.198,0.078
Bob Was Hungry,2015,$9.99,91,/,indie,34718,3.312,3.15
The Shopkeeper,2014,$2.99,13,/,indie,34718,0.264,0.198
Drive Any Track,2016,$9.99,88,/,indie,34521,5.03,3.198
New Star Soccer 5,2012,$14.99,64,/,indie,34521,10.18,4.138
Crash Drive 2,2015,$4.99,84,/,indie,34521,2.27,1.246
Lightsaber VR,2016,$3.99,86,/,indie,34521,1.096,0.192
Particulars,2014,$5.99,69,74,indie,34324,4.09,3.15
Freedom Fall,2014,$9.99,93,/,indie,34324,3.018,1.354
Beast Boxing Turbo,2013,$4.99,90,/,indie,34324,1.1320000000000001,1.0
Tracks of Triumph: Summertime,2016,$3.99,76,/,indie,34324,3.186,3.252
Lazerbait,2016,Free,/,/,indie,34324,0.276,0.132
Kopanito All-Stars Soccer,2016,$4.79,82,/,indie,34324,3.204,1.066
NEO AQUARIUM - The King of Crustaceans -,2015,$3.59,78,/,indie,34126,2.078,1.126
The Lady,2015,$0.99,51,/,indie,34126,3.114,2.324
Hyperspace Invaders II: Pixel Edition,2015,$4.99,84,/,indie,34126,0.264,0.084
Magical Otoge Ciel,2016,Free,94,/,indie,33929,2.276,0.276
Versus: Battle of the Gladiator,2016,Free,61,/,indie,33929,1.354,0.216
In Exilium,2015,$3.99,69,/,indie,33929,3.036,2.354
Farm for your Life,2014,$9.99,80,/,indie,33929,7.138,3.342
Roll'd,2016,$0.49,87,/,indie,33929,2.204,2.2279999999999998
SteamWorld Heist,2016,$19.99,97,81,indie,33732,10.222,7.156
Shad'O,2012,$4.99,53,68,indie,33732,3.168,1.12
