Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
DRAGON: A Game About a Dragon,2015,$0.49,71,/,RPG,63192,2.258,2.192
EvilQuest,2014,$1.99,89,/,RPG,62588,3.054,1.264
Crowntakers,2014,$9.99,76,70,RPG,62185,5.036,3.258
Warhammer Quest,2015,$14.99,69,55,RPG,61984,14.222,4.324
Avadon 2: The Corruption,2013,$9.99,85,82,RPG,60978,28.066,17.078
Zezenia Online,2016,Free,72,/,RPG,60777,3.342,0.084
Postmortem: one must die (Extended Cut),2013,$2.99,41,/,RPG,60575,0.162,0.096
In Verbis Virtus,2015,$19.99,83,/,RPG,60374,4.132,2.288
Zafehouse: Diaries,2013,$4.99,68,/,RPG,59770,6.096,2.3
Strife: Veteran Edition,2014,$9.99,93,/,RPG,59569,2.192,1.24
Agarest: Generations of War 2,2015,$19.99,66,/,RPG,58965,16.294,3.126
3089 -- Futuristic Action RPG,2014,$6.99,76,/,RPG,58965,3.006,1.24
Shattered Skies,2016,$19.99,44,56,RPG,58764,30.246,6.342
Hero of the Kingdom II,2015,$7.99,94,/,RPG,58563,5.006,3.324
Legionwood: Tale of the Two Swords,2016,Free,86,/,RPG,58563,3.12,0.186
Megadimension Neptunia VII,2016,$39.99,97,/,RPG,58563,25.036,11.138
Spellstone,2016,Free,66,/,RPG,57959,14.222,0.144
Lili: Child of Geos,2014,$9.99,88,/,RPG,57758,3.108,1.3479999999999999
Alpha Kimori Episode One,2014,$9.99,61,/,RPG,57154,2.15,1.354
The Technomancer,2016,$44.99,69,/,RPG,57154,9.282,3.354
Origin Of Destiny,2016,Free,72,/,RPG,57154,1.252,0.132
Breach & Clear: Deadline,2015,$19.99,54,/,RPG,56953,6.174,2.234
Numen: Contest of Heroes,2010,$7.99,48,/,RPG,56752,4.156,1.048
Reaper - Tale of a Pale Swordsman,2014,$4.99,70,/,RPG,56752,2.21,0.348
ReignMaker,2014,$14.99,66,/,RPG,56550,3.252,1.24
Pit People,2017,$14.99,98,/,RPG,56550,7.024,3.252
Crashlands,2016,$14.99,90,78,RPG,56349,13.348,7.264
Starpoint Gemini,2012,$13.99,32,46,RPG,56148,5.036,1.096
Ys VI: The Ark of Napishtim,2015,$19.99,92,/,RPG,56148,7.24,5.084
TUG,2014,Free,60,/,RPG,55947,4.054,0.336
Take the Dream IX,2016,Free,76,/,RPG,55745,1.0,0.21
Sudeki,2014,$5.99,86,/,RPG,55544,5.054,2.324
The Book of Legends,2014,$14.99,67,/,RPG,55142,6.012,2.018
Adventurer Manager,2014,$4.99,63,/,RPG,54739,8.24,4.282
Eschalon: Book 2,2010,$9.99,84,/,RPG,54337,15.282,2.132
Chainsaw Warrior,2013,$4.99,62,/,RPG,54337,2.18,1.27
FINAL FANTASY V,2015,$15.99,72,/,RPG,54135,19.018,4.324
Whisper of a Rose,2014,$9.99,55,/,RPG,54135,4.336,2.084
Survive in Space,2016,$4.99,75,/,RPG,54135,3.204,3.138
Stick RPG 2,2014,$19.99,77,/,RPG,53934,4.084,2.324
Hegemony Rome: The Rise of Caesar,2014,$19.99,64,/,RPG,53934,8.282,2.186
Winter Voices,2010,$4.99,63,/,RPG,53733,3.162,2.126
The Forest of Doom,2014,$4.99,81,/,RPG,53733,1.336,1.084
Dysfunctional Systems: Learning to Manage Chaos,2013,$4.99,78,/,RPG,53532,2.054,1.15
Death Road to Canada,2016,$14.99,94,/,RPG,52928,10.234,5.042
Dex,2015,$19.99,85,62,RPG,52525,6.036,2.192
Redshirt,2013,$9.99,41,62,RPG,51922,3.252,1.3
Descent: Road to Legend,2016,Free,92,/,RPG,51922,6.174,0.198
Wurm Unlimited,2015,$29.99,72,/,RPG,51720,84.282,9.264
Gloria Victis,2016,$19.99,65,/,RPG,51519,13.162,3.2640000000000002
Legends of Aethereus,2013,$29.99,29,/,RPG,51318,6.306,1.24
Kingdoms Rise,2013,$14.99,52,/,RPG,51117,2.138,0.348
Acan's Call: Act 1,2016,Free,89,/,RPG,51117,0.21,0.072
Alien Shooter: Revisited,2009,$4.99,66,/,RPG,50312,3.012,0.264
3079 -- Block Action RPG,2013,$4.99,48,/,RPG,49104,2.168,1.174
Drakensang The River of Time,2011,$19.99,82,/,RPG,49104,13.312,4.162
Moon Hunters,2016,$14.99,79,62,RPG,48903,5.312,3.006
Mathoria: It All Adds Up,2016,Free,59,/,RPG,48903,0.138,0.066
Dungeon Souls,2016,$12.99,87,/,RPG,48702,8.228,2.324
Cinders,2014,$19.99,89,/,RPG,48098,4.312,2.354
Outcast 1.1,2014,$5.99,96,/,RPG,47897,7.042,3.138
Zombie Playgroundâ„¢,2016,$9.99,60,/,RPG,47696,0.198,0.084
Depths of Peril,2010,$9.99,76,79,RPG,47494,2.324,0.324
Vagante,2014,$14.99,94,/,RPG,47293,12.15,5.066
Eschalon: Book 1,2009,$5.99,87,75,RPG,46689,14.216,4.294
Lords of Xulima,2014,$19.99,84,71,RPG,46689,40.324,10.096
Signs of Life,2014,$9.99,84,/,RPG,46488,7.186,2.15
Castle In The Darkness,2015,$9.99,80,76,RPG,46287,5.33,3.036
Eisenwald: Blood of November,2016,$8.99,64,/,RPG,46086,7.132,1.246
Space Siege,2008,$14.99,48,60,RPG,45482,4.348,1.156
Otherland,2016,Free,41,/,RPG,45482,2.282,1.054
Time Ramesside,2015,$4.99,17,/,RPG,45482,4.012,3.336
Halfway,2014,$12.99,80,/,RPG,45281,5.258,3.09
"7,62 High Calibre",2014,$4.99,75,/,RPG,45281,7.15,2.162
Pathologic Classic HD,2015,$3.24,91,76,RPG,45079,5.216,2.03
Crea,2016,$14.99,78,/,RPG,45079,10.24,5.276
Suits: A Business RPG,2016,$0.99,89,/,RPG,45079,3.036,1.318
Barony,2015,$9.99,87,/,RPG,44878,6.174,3.078
Space Pirates and Zombies 2,2016,$19.99,83,/,RPG,44878,13.282,5.21
Hard Truck Apocalypse / Ex Machina,2014,$7.99,72,/,RPG,44274,5.282,2.3
DreamLand,2016,Free,56,/,RPG,44274,0.10200000000000001,0.048
Thanatos,2016,Free,38,/,RPG,44073,2.216,0.138
Sorcerer King,2015,$19.99,68,75,RPG,43872,22.126,7.03
Out There:  Edition,2015,$9.99,79,/,RPG,43872,6.06,4.024
Darkwood,2014,$14.99,93,/,RPG,43469,6.21,1.33
Legends of Persia,2014,$19.99,12,/,RPG,43469,0.144,0.054
Millennium - A New Hope,2014,$5.99,73,/,RPG,43469,5.216,1.318
Sinless,2015,$4.99,79,/,RPG,43469,2.312,2.342
Driftmoon,2014,$14.99,90,73,RPG,43268,3.138,0.324
The Repopulation,2014,Free,63,/,RPG,43268,17.198,4.156
Battle Brothers,2015,$19.99,94,/,RPG,43268,33.198,17.186
Last Dream,2014,$9.99,84,/,RPG,42664,22.348,2.318
Quest for Infamy,2014,$9.99,87,63,RPG,42463,3.186,3.072
The Legend of Heroes: Trails in the Sky SC,2015,$29.99,97,80,RPG,42262,54.192,46.33
Pier Solar and the Great Architects,2014,$14.99,70,73,RPG,42262,5.012,1.33
Pitiri 1977,2014,$3.99,56,/,RPG,42262,1.27,0.324
Puzzle Quest: Galactrix,2009,$9.99,48,72,RPG,42061,9.108,2.216
Dead Effect 2,2016,$11.99,71,53,RPG,42061,6.15,3.066
I am Setsuna,2016,$39.99,74,/,RPG,41256,10.084,6.258
Dangerous High School Girls in Trouble!,2009,$19.99,73,81,RPG,40853,4.192,1.1139999999999999
SKYHILL,2015,$14.99,77,63,RPG,40853,6.342,4.024
Wolcen: Lords of Mayhem,2016,$19.99,79,/,RPG,40853,3.192,1.138
Tempest,2016,$14.99,71,/,RPG,40853,7.222,2.096
Rollers of the Realm,2014,$9.99,91,68,RPG,40048,4.006,2.216
Aztaka,2009,$9.99,72,/,RPG,39847,2.006,0.306
The Infinite Black,2016,Free,68,/,RPG,39646,2.162,0.108
Hinterland,2008,$9.99,74,65,RPG,39444,9.336,5.03
Razenroth,2015,$4.99,84,/,RPG,39444,5.33,4.126
Magicka: Wizards of the Square Tablet,2013,$4.99,85,/,RPG,39042,2.03,0.216
Choice of Robots,2014,$4.99,97,/,RPG,39042,7.294,5.012
Silverfall,2007,$9.99,63,62,RPG,38841,2.222,0.24
Dungeon of Elements,2014,$9.99,38,/,RPG,38841,5.024,4.024
Heroes of Havoc,2016,Free,44,/,RPG,38639,3.258,0.18
Astroflux,2016,Free,66,/,RPG,38639,8.312,0.144
The Curious Expedition,2016,$14.99,88,74,RPG,38438,9.024,4.264
Planet Stronghold,2014,$18.99,58,/,RPG,38237,4.192,2.186
Forge Quest,2015,$14.99,85,/,RPG,38237,5.108,3.06
FATE: The Cursed King,2014,$7.99,77,/,RPG,38036,12.078,1.186
Torment: Tides of Numenera,2016,$44.99,82,/,RPG,38036,7.168,2.048
Noir Syndrome,2014,$6.99,66,/,RPG,38036,1.252,1.042
Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,2014,$0.99,71,/,RPG,37834,4.204,3.2279999999999998
One More Dungeon,2015,$4.99,84,/,RPG,37834,1.294,0.34199999999999997
Pixel Boy and the Ever Expanding Dungeon,2014,$4.99,65,/,RPG,37432,1.342,1.042
Jagged Alliance Flashback,2014,$19.99,48,/,RPG,37231,13.096,3.234
ZanZarah: The Hidden Portal,2015,$7.99,69,/,RPG,36627,2.126,0.144
DRAGON QUEST HEROES Slime Edition,2015,$39.99,68,/,RPG,36224,14.18,6.06
Shroud of the Avatar: Forsaken Virtues,2014,$39.99,63,/,RPG,36224,57.012,4.258
Coldfire Keep,2014,$4.99,34,/,RPG,36023,1.3,0.222
House of Caravan,2015,$4.99,72,/,RPG,35419,2.126,1.354
Stargazer,2015,$4.99,75,/,RPG,35419,3.138,3.168
Gunspell: Steam Edition,2014,$14.99,50,/,RPG,35017,7.06,1.21
In Exilium,2015,$3.99,69,/,RPG,34816,3.102,3.126
3 Stars of Destiny,2014,$14.99,60,/,RPG,34413,11.012,4.216
Lords of the Realm II,2015,$2.99,95,77,RPG,34212,16.264,3.324
Stories: The Path of Destinies,2016,$7.49,86,74,RPG,34212,4.18,4.138
Ascendant,2014,$9.99,79,/,RPG,34212,7.324,2.192
Sakura Dungeon,2016,$19.99,94,/,RPG,34011,12.186,6.024
WARSHIFT,2016,$12.99,79,/,RPG,34011,1.18,0.282
Lethal RPG: War,2015,$4.99,84,/,RPG,33809,3.336,3.3
Cally's Caves 3,2016,$3.59,86,/,RPG,33407,5.066,4.024
VoidExpanse,2015,$14.99,67,59,RPG,33206,12.102,5.15
Rime Berta,2014,$14.99,70,/,RPG,33206,4.138,2.204
Reverse Crawl,2015,$5.99,91,/,RPG,33206,2.204,1.27
Of Kings And Men,2016,$24.99,56,/,RPG,32602,15.294,3.162
RPG Tycoon,2016,$9.99,65,/,RPG,32401,2.078,1.192
SteamWorld Heist,2016,$19.99,97,81,RPG,31998,9.282,7.036
Dark Eden,2016,Free,49,/,RPG,31797,7.318,0.09
1Quest,2014,$6.99,57,/,RPG,31596,2.324,1.222
Hyperdevotion Noire: Goddess Black Heart,2016,$29.99,85,/,RPG,31596,7.132,3.054
ä¾ å®¢é£Žäº‘ä¼ (Tale of Wuxia),2016,$16.99,77,/,RPG,31395,42.018,21.138
Forward to the Sky,2015,$7.99,86,/,RPG,31395,1.282,1.03
Orake 2D MMORPG,2016,Free,74,/,RPG,30992,0.20400000000000001,0.036
Venetica,2015,$9.99,80,61,RPG,30388,7.012,3.156
Shadows: Heretic Kingdoms,2014,$19.99,65,74,RPG,30187,8.102,2.096
Darkstone,2014,$4.99,69,/,RPG,30187,2.21,0.162
Envy the Dead,2016,$4.99,70,/,RPG,30187,3.03,3.096
Smugglers 5,2014,$2.99,59,/,RPG,29785,8.108,4.198
200% Mixed Juice!,2015,$6.99,90,/,RPG,29583,5.006,4.078
A.I.M.2 Clan Wars,2014,$2.99,82,/,RPG,29382,12.078,5.162
Northmark: Hour of the Wolf,2014,$9.99,89,/,RPG,28778,3.054,2.192
Magicmaker,2014,$4.99,89,/,RPG,28778,8.0,3.324
Killing Room,2016,$9.99,76,/,RPG,28778,4.012,1.324
Block Story,2015,$2.99,58,/,RPG,28577,15.186,1.192
Project Genom,2016,$13.99,72,/,RPG,28376,10.18,3.21
Dark Shadows - Army of Evil,2014,$4.99,17,/,RPG,28175,2.342,3.12
Planet Alcatraz,2014,$3.99,80,/,RPG,28175,5.306,2.108
Warlocks vs Shadows,2015,$13.99,66,68,RPG,27973,3.342,2.342
Zigfrak,2013,$7.99,78,/,RPG,27772,3.066,1.048
Salvation Prophecy,2013,$19.99,65,/,RPG,27772,3.174,1.024
FORCED 2: The Rush,2016,$19.99,87,/,RPG,27571,9.264,5.138
NEStalgia,2014,$9.99,77,/,RPG,27571,11.054,3.18
OH! RPG!,2015,$2.99,64,/,RPG,27571,2.174,1.138
Ember,2016,$9.99,80,70,RPG,27370,5.24,2.042
Pirates Odyssey: To Each His Own,,$10.99,80,/,RPG,27370,122.12,36.138
Marauder,2014,$9.99,64,/,RPG,27168,7.228,1.27
Riddled Corpses,2015,$7.99,74,/,RPG,26967,2.33,3.036
Dungeon Journey,2016,$1.99,84,/,RPG,26967,5.3,4.24
Claustrophobia: The Downward Struggle,2014,$4.99,61,/,RPG,26565,2.126,1.138
Our Love Will Grow,2015,$4.99,72,/,RPG,26565,3.09,3.066
Runers,2014,$9.99,85,68,RPG,25760,8.306,5.18
WazHack,2014,$9.99,88,/,RPG,25760,81.108,4.12
RymdResa,2015,$11.99,77,/,RPG,25760,2.324,2.282
Ascension to the Throne,2014,$2.99,85,/,RPG,25760,3.294,1.192
Ironcast,2015,$14.99,82,75,RPG,25558,10.348,6.228
Loki,2007,$9.99,60,61,RPG,25558,6.048,1.096
The Dwarf Run,2015,$8.99,80,/,RPG,25558,3.348,4.102
"Once Bitten, Twice Dead!",2015,$4.99,17,/,RPG,25558,3.3,4.018
Infectonator : Survivors,2016,$11.99,69,/,RPG,25558,7.132,3.114
Dungeons Of Kragmor,2016,$0.99,39,/,RPG,25357,0.192,0.036
Skilltree Saga,2014,$9.99,36,/,RPG,25357,1.21,0.288
Might and Magic: Heroes VII – Trial by Fire,2016,$29.99,48,/,RPG,25156,23.312,7.078
Dead In Bermuda,2015,$14.99,81,/,RPG,25156,5.15,4.09
Dofus,2016,Free,71,72,RPG,24753,3.336,1.0
The Black Death,2016,$19.99,59,/,RPG,24552,4.108,1.3479999999999999
Contradiction - the all-video murder mystery adventure,2015,$9.99,97,/,RPG,24552,7.228,7.096
Dead Age,2016,$14.99,85,/,RPG,24351,6.198,2.09
Culpa Innata,2008,$9.99,83,66,RPG,24150,10.162,6.012
Mugen Souls,2015,$19.99,72,/,RPG,24150,7.132,2.216
Hero Defense - Haunted Island,2016,$14.99,74,/,RPG,24150,10.186,3.354
NS2: Combat,2014,$5.99,55,/,RPG,24150,3.144,1.096
Caves of Qud,2015,$9.99,97,/,RPG,24150,12.216,3.246
Konung 2,2014,$2.99,85,35,RPG,23948,7.162,6.084
Vlad the Impaler,2014,$0.99,69,/,RPG,23948,2.126,1.222
The Spatials,2015,$9.99,76,/,RPG,23747,12.342,4.144
Siralim,2015,$9.99,90,/,RPG,23546,12.102,5.006
Darklands,2014,$6.99,93,/,RPG,23546,2.33,0.138
Microcosmum: survival of cells,2015,$7.99,70,/,RPG,23345,5.018,2.168
Heroes Rise: The Prodigy,2014,$2.99,87,/,RPG,23143,13.204,5.15
FATE: The Traitor Soul,2014,$7.99,84,/,RPG,22741,5.2459999999999996,1.3479999999999999
Zotrix,2015,$12.99,65,/,RPG,22741,3.18,3.03
Starpoint Gemini Warlords,2016,$24.99,78,/,RPG,22741,9.162,1.3479999999999999
Linkrealms,2016,Free,69,/,RPG,22741,3.342,0.138
Rogue's Tale,2014,$4.99,68,/,RPG,22540,5.336,1.198
Perpetuum,2014,$9.99,71,/,RPG,22338,18.006,3.192
Age of Fear: The Undead King,2015,$14.99,88,/,RPG,22338,4.048,4.018
Heroes Rise: The Hero Project,2014,$2.99,80,/,RPG,22137,9.21,6.198
Conception II: Children of the Seven Stars,2016,$19.99,87,/,RPG,22137,9.288,4.072
The Weaponographist,2015,$9.99,85,58,RPG,21936,2.03,1.042
Age of Fear 2,2015,$17.99,85,/,RPG,21936,3.336,3.162
Dungetris,2016,$2.99,90,/,RPG,21735,4.042,4.174
Novus Inceptio,2015,$19.99,72,/,RPG,21735,4.264,1.258
Grand Pigeon's Duty,2016,$0.64,82,/,RPG,21735,2.3,2.324
Force of Nature,2016,$7.99,81,/,RPG,21735,11.342,4.2459999999999996
STAR-BOX: RPG Adventures in Space!,2015,$0.99,50,/,RPG,21533,4.096,4.174
Waste Walkers,2015,$9.99,88,/,RPG,21533,2.288,2.222
Kingdoms,2015,$9.99,58,/,RPG,21533,5.18,2.042
Vox,2013,$9.99,29,/,RPG,21533,2.12,1.21
Crouching Pony Hidden Dragon,2014,$9.99,38,/,RPG,21332,1.3,1.21
Feel The Snow,2016,$8.99,92,/,RPG,21332,5.2459999999999996,2.186
Celestian Tales: Old North,2015,$12.99,69,/,RPG,21131,5.354,3.144
Interstellaria,2015,$9.99,66,/,RPG,21131,6.324,3.306
Helen's Mysterious Castle,2016,$1.99,95,/,RPG,20930,4.018,2.132
Fallen: A2P Protocol,2015,$19.99,42,/,RPG,20930,6.054,1.102
Planar Conquest,2016,$19.99,49,53,RPG,20728,14.156,5.258
Dungelot : Shattered Lands,2016,$9.99,70,78,RPG,20527,7.126,5.084
Flashback,2013,$9.99,60,/,RPG,20527,5.348,1.288
Clans,2014,$2.99,61,/,RPG,20527,1.144,0.10200000000000001
The Dwarves,2016,$39.99,73,64,RPG,20326,6.168,5.168
Panzermadels: Tank Dating Simulator,2016,$9.99,91,/,RPG,20326,4.186,2.21
Eon Altar,2016,$3.49,93,/,RPG,20326,3.2640000000000002,2.048
Elliot Quest,2014,$9.99,79,/,RPG,20326,2.084,0.276
Pizza Express,2015,$6.99,94,/,RPG,20125,3.126,3.18
Death Skid Marks,2014,$9.99,91,/,RPG,19923,10.15,6.012
Doom & Destiny,2015,$9.99,96,/,RPG,19722,5.324,3.144
Kyn,2015,$19.99,65,58,RPG,19521,3.156,1.024
King of Dragon Pass,2015,$11.99,78,/,RPG,19521,6.18,3.114
Blockscape,2014,$9.99,39,/,RPG,19521,5.09,1.06
Age Of Gladiators,2016,$9.99,83,/,RPG,19521,8.156,3.234
"Warhammer 40,000: Deathwatch - Enhanced Edition",2015,$14.99,63,74,RPG,19320,15.324,7.012
Corpse Party,2016,$14.99,93,71,RPG,19320,6.342,4.192
Planet Centauri,2016,$14.99,83,/,RPG,19320,6.354,4.174
Heroes of Steel RPG,2014,$9.99,79,/,RPG,19118,6.198,1.282
Trapped Dead: Lockdown,2015,$0.99,59,/,RPG,19118,2.3,1.276
LowcoBall,2015,$0.49,62,/,RPG,18917,2.318,2.2640000000000002
Sproggiwood,2014,$14.99,86,/,RPG,18917,5.174,4.042
Zombie Party,2016,$9.99,86,/,RPG,18917,4.138,2.03
Ashes of the Singularity: Escalation,2016,$39.99,82,81,RPG,18716,6.108,2.144
Lords of Magic: Special Edition,2015,$4.99,92,/,RPG,18716,42.336,4.054
Entropy,2013,$19.99,34,/,RPG,18716,9.168,2.114
Dungeonmans,2014,$9.89,90,/,RPG,18716,19.324,7.084
Majestic Nights,2014,$4.99,69,32,RPG,18515,2.108,1.258
Crystal Story II,2015,$2.99,92,/,RPG,18515,4.336,3.108
Dysan the Shapeshifter,2014,$1.99,19,/,RPG,18515,1.33,1.162
Fantasy Grounds,2014,$39.99,74,/,RPG,18515,33.198,5.312
Unrest,2014,$14.99,68,65,RPG,18313,2.066,1.204
Choice of the Deathless,2014,$3.99,94,/,RPG,18313,3.12,2.096
Heroes Rise: HeroFall,2014,$3.99,92,/,RPG,18313,6.216,4.066
Karate Master 2 Knock Down Blow,2015,$9.99,81,/,RPG,18313,3.27,2.27
Wanderlust Adventures,2015,$9.99,66,/,RPG,18313,9.186,4.294
Din's Curse,2012,$9.99,85,76,RPG,18112,11.096,3.096
Dragon Fin Soup,2015,$19.99,64,/,RPG,18112,2.138,0.258
Atari Vault,2016,$19.99,74,/,RPG,17911,1.1320000000000001,0.216
Templar Battleforce,2015,$9.99,96,/,RPG,17911,7.162,3.18
Deadnaut,2014,$9.99,69,/,RPG,17911,4.054,2.216
Science Girls,2014,$4.99,70,/,RPG,17710,2.348,1.054
Hero Generations,2015,$5.99,58,/,RPG,17508,3.156,2.018
Inexistence,2016,$5.99,68,/,RPG,17508,2.066,1.228
Call of Cthulhu: The Wasted Land,2014,Free,66,/,RPG,17307,4.228,1.15
Ara Fell,2016,$9.99,93,/,RPG,17307,4.24,3.132
Frozen State,2016,$11.99,77,/,RPG,17106,2.216,0.24
ｈａｃｋｍｕｄ,2016,$19.99,76,/,RPG,17106,9.138,4.198
Hell Girls,2017,$1.99,96,/,RPG,16905,2.186,1.354
Guardians of Ember,2016,$19.99,59,/,RPG,16905,21.294,8.006
The Black Watchmen,2015,$14.99,90,/,RPG,16905,10.126,3.324
WolfQuest,2016,$9.99,87,/,RPG,16905,16.15,5.108
ADOM (Ancient Domains Of Mystery),2015,$14.99,90,/,RPG,16703,22.33,3.294
KeeperRL,2015,$14.99,88,/,RPG,16703,10.054,5.24
Celestial Command,2014,$10.99,79,/,RPG,16703,3.282,1.042
Stellar Overload,2016,$19.99,86,/,RPG,16703,5.03,3.198
"I, Gladiator",2015,$7.99,66,/,RPG,16502,6.072,3.33
Braveland Wizard,2014,$5.99,73,/,RPG,16301,5.18,3.318
Vulture for NetHack,2015,$2.99,76,/,RPG,16301,6.018,0.324
Machina of the Planet Tree -Planet Ruler-,2015,$12.99,88,/,RPG,16100,3.3,2.144
Song of the Myrne: What Lies Beneath,2015,$4.99,80,/,RPG,16100,2.348,2.144
bit Dungeon+,2016,$3.99,29,/,RPG,16100,0.252,0.126
Dungeon Rushers,2016,$9.74,77,/,RPG,15899,5.12,2.276
Winged Sakura: Mindy's Arc,2014,$14.99,88,/,RPG,15899,5.336,2.27
Flamebreak,2015,$9.99,94,/,RPG,15697,12.078,5.234
Stranger of Sword City,2016,$39.99,80,/,RPG,15697,21.042,8.186
The Fall of the Dungeon Guardians,2015,$19.99,81,/,RPG,15697,12.156,4.012
Worlds of Magic,2015,$24.99,49,52,RPG,15496,33.102,10.27
Trillion,2016,$29.99,81,/,RPG,15496,6.054,2.18
Ostrich Island,2015,$4.99,88,/,RPG,15496,2.066,1.036
Rack N Ruin,2015,$9.99,88,/,RPG,15496,4.03,3.132
Sneaky Sneaky,2014,$4.99,90,63,RPG,15295,2.21,2.252
Zombie Grinder,2015,$8.99,77,/,RPG,15295,19.168,2.348
BloodLust Shadowhunter,2015,$12.99,82,/,RPG,15094,6.072,2.252
Legend of Kay Anniversary,2015,$19.99,77,64,RPG,14892,5.006,2.2279999999999998
Highlands,2015,$9.99,83,/,RPG,14892,6.156,3.054
Kings and Heroes,2016,$19.99,69,/,RPG,14892,14.186,4.042
Hardland,2014,$14.99,84,/,RPG,14892,3.006,1.264
è»’è½…åŠå¤–å‚³ç©¹ä¹‹æ‰‰(The Gate of Firmament),2016,$14.99,79,/,RPG,14691,15.084,4.288
Dragon The Game,2014,$17.99,55,/,RPG,14490,0.3,0.174
Shallow Space,2015,$14.99,76,/,RPG,14490,2.2640000000000002,1.144
"Forgotten, Not Lost - A Kinetic Novel",2016,$1.99,91,/,RPG,14490,3.072,3.168
Colonies Online,2014,$14.99,40,/,RPG,14289,5.3,2.168
Book of Demons,2016,$19.99,94,/,RPG,14087,5.132,3.234
The Swindle,2015,$14.99,68,70,RPG,13886,4.024,1.336
Oort Online,2014,$34.99,66,/,RPG,13886,2.33,1.048
Stones of Sorrow,2015,$3.99,51,/,RPG,13886,3.048,3.102
Dark Quest,2015,$2.99,63,/,RPG,13886,0.354,1.066
Catacomb Kids,2015,$15.99,93,/,RPG,13685,16.15,4.126
Phantom Brave PC,2016,$19.99,94,/,RPG,13685,18.078,4.09
KWAAN,2016,$9.99,70,/,RPG,13484,1.21,0.288
DarkMaus,2016,$9.99,87,83,RPG,13282,3.006,1.222
Sunrider: Liberation Day,2016,$24.99,85,/,RPG,13282,11.216,10.18
Masterspace,2015,$13.99,31,/,RPG,13081,2.2279999999999998,2.048
Niffelheim,2016,$19.99,79,/,RPG,13081,6.114,2.204
Balrum,2016,$14.99,75,/,RPG,13081,9.222,2.21
Moonstone Tavern,2016,$1.19,31,/,RPG,13081,2.354,3.126
Anima Gate of Memories,2016,$19.99,78,/,RPG,13081,4.2459999999999996,1.198
Artifact Adventure,2015,$6.99,80,/,RPG,12880,2.252,1.216
Battle Mages,2014,$3.99,68,/,RPG,12880,2.294,2.084
The Hive,2016,$13.99,72,/,RPG,12880,3.18,2.2640000000000002
Drox Operative,2014,$19.99,91,74,RPG,12679,34.018,14.216
Boundel,2016,$4.99,69,/,RPG,12679,4.33,2.276
5089: The Action RPG,2016,$7.99,91,/,RPG,12477,4.336,2.2640000000000002
Lantern Forge,2014,$9.99,56,/,RPG,12276,8.252,3.24
World's Dawn,2016,$9.99,85,/,RPG,12276,6.156,3.186
Wayward,2016,$7.99,87,/,RPG,12276,5.09,1.276
Little Big Adventure 2,2015,$3.99,99,/,RPG,12276,3.312,3.132
Hydraulic Empire,2015,$7.99,56,/,RPG,12276,4.09,3.27
StarCrawlers,2015,$19.99,94,/,RPG,12276,9.054,5.24
ClaDun x2,2012,$19.99,83,/,RPG,12276,4.054,6.15
Heroes of a Broken Land,2014,$14.99,86,/,RPG,12075,13.318,4.192
Dungeon Rats,2016,$8.99,85,/,RPG,11874,7.012,2.234
Forsaken Isle,2015,$7.99,83,/,RPG,11874,4.078,1.312
4089: Ghost Within,2015,$5.99,69,/,RPG,11874,2.084,1.3479999999999999
Super Chibi Knight,2015,$4.99,88,/,RPG,11672,5.126,3.078
Epic Quest of the 4 Crystals,2015,$9.99,90,/,RPG,11672,5.036,3.102
Bastard Bonds,2016,$19.99,93,/,RPG,11471,10.216,5.18
The Amber Throne,2015,$14.99,85,/,RPG,11270,3.018,1.102
Planet Alcatraz 2,2015,$4.99,94,/,RPG,11270,7.102,5.294
Overfall,2016,$14.99,85,71,RPG,11069,8.096,5.072
Goliath,2016,$11.99,66,57,RPG,11069,4.294,2.222
The Memory of Eldurim,2014,$19.99,66,/,RPG,11069,0.324,0.306
I Shall Remain,2015,$9.99,73,/,RPG,11069,4.066,1.1139999999999999
The Quest,2016,$9.99,86,/,RPG,11069,9.03,5.102
Major\Minor - Definitive Edition,2016,$19.99,82,/,RPG,11069,5.252,5.012
The Enchanted Cave 2,2015,$4.99,94,/,RPG,11069,12.102,7.258
Hot Tin Roof: The Cat That Wore A Fedora,2015,$14.99,85,66,RPG,10867,2.132,2.12
Sky Break,2016,$9.74,70,/,RPG,10867,3.006,2.096
Royal Heroes,2016,$4.99,74,/,RPG,10867,12.168,6.234
Diaries of a Spaceport Janitor,2016,$9.99,80,67,RPG,10666,2.138,1.126
Psy High,2014,$3.99,82,/,RPG,10666,7.24,4.0
Ghost of a Tale,2016,$19.99,95,/,RPG,10666,4.258,3.126
BloodGate,2016,$8.99,87,/,RPG,10666,7.024,5.09
Deathstate,2015,$14.99,85,/,RPG,10465,7.324,4.168
Etaria | Survival Adventure,2016,$1.99,59,/,RPG,10465,2.036,2.0
Idle Civilization,2015,$4.99,70,/,RPG,10264,52.216,13.084
Finding Teddy 2,2015,$14.99,72,/,RPG,10264,6.264,2.234
Champion of the Gods,2015,$4.99,88,/,RPG,10062,5.042,3.24
Chicken Assassin - Master of Humiliation,2016,$1.99,96,/,RPG,10062,3.126,3.186
Earthlock: Festival of Magic,2016,$29.99,79,/,RPG,9861,11.252,5.036
