Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Dota 2,2013,Free,89,90,strategy,93726428,198.282,4.312
Sid Meier's Civilization V,2010,$29.99,96,90,strategy,9963149,174.276,40.27
ARK: Survival Of The Fittest,2016,Free,57,/,strategy,6283015,3.246,0.15
Clicker Heroes,2015,Free,90,/,strategy,4610227,96.336,6.306
Arma 2: Operation Arrowhead,2010,$19.99,92,73,strategy,4106024,53.054,3.2640000000000002
FreeStyle2: Street Basketball,2015,Free,74,/,strategy,4027908,12.108,1.042
Age of Empires II: HD Edition,2013,$19.99,93,68,strategy,3995951,37.198,8.312
Empire: Total War,2009,$19.99,91,90,strategy,3586828,105.306,22.15
XCOM: Enemy Unknown,2012,$29.99,95,89,strategy,3528636,50.318,23.138
Insurgency,2014,$9.99,91,74,strategy,3350310,18.162,4.204
Cities: Skylines,2015,$29.99,93,85,strategy,3103929,35.324,12.102
Company of Heroes,2007,$19.99,95,93,strategy,3025616,15.072,2.114
Total War: SHOGUN 2,2011,$29.99,92,/,strategy,2956771,76.102,23.3
Arma 3,2013,$39.99,90,74,strategy,2896803,170.294,35.168
"Warhammer 40,000: Dawn of War II",2009,$19.99,88,85,strategy,2713743,29.204,10.354
FTL: Faster Than Light,2012,$9.99,97,84,strategy,2642532,27.204,11.006
Dungeon Defenders II,2014,Free,77,/,strategy,2567177,12.27,2.072
Toribash,2014,Free,88,/,strategy,2507407,4.126,0.252
Total War: ROME II - Emperor Edition,2013,$59.95,77,76,strategy,2504448,129.222,43.276
Company of Heroes: Opposing Fronts,2007,$19.99,93,87,strategy,2415679,12.342,1.042
Orcs Must Die! 2,2012,$14.99,96,83,strategy,2370506,12.138,5.234
Block N Load Beta,2015,Free,76,72,strategy,2335196,7.342,1.054
Tropico 4,2011,$14.99,92,78,strategy,2316654,17.264,4.138
Napoleon: Total War,2010,$19.99,93,81,strategy,2285091,65.036,14.066
Magic Duels,2015,Free,71,/,strategy,2225321,24.222,2.156
S.K.I.L.L. - Special Force 2,2015,Free,70,/,strategy,2212104,10.216,1.204
Company of Heroes: Tales of Valor,2009,$19.99,94,70,strategy,2206384,27.312,2.348
The Mighty Quest For Epic Loot,2014,Free,66,64,strategy,2190997,14.348,3.162
Prison Architect,2015,$29.99,94,83,strategy,2163775,26.168,10.132
Fractured Space,2016,Free,72,79,strategy,2156279,4.198,0.22799999999999998
Space Engineers,2013,$24.99,88,/,strategy,2147205,48.048,8.282
Company of Heroes 2,2013,$29.99,76,80,strategy,2105188,74.204,12.234
Age of Empires III: Complete Collection,2012,$39.99,90,81,strategy,2013263,24.102,5.108
Dungeon Defenders,2011,$14.99,92,81,strategy,1994326,43.216,11.282
"Warhammer 40,000: Dawn of War II - Chaos Rising",2010,$19.99,91,85,strategy,1902796,23.042,8.15
"Warhammer 40,000: Dawn of War II  Retribution",2011,$29.99,91,/,strategy,1871037,41.036,12.042
Medieval II: Total War,2007,$19.99,95,88,strategy,1840264,55.192,10.168
Awesomenauts,2012,$9.99,87,78,strategy,1774378,24.036,5.348
Banished,2014,$19.99,90,/,strategy,1720920,29.048,10.312
Natural Selection 2,2012,$9.99,84,80,strategy,1708887,15.012,2.234
Rome: Total War,2007,$9.99,94,92,strategy,1652273,39.204,6.312
Sid Meier’s Civilization® VI,2016,$59.99,79,88,strategy,1622289,52.24,27.06
"Warhammer 40,000: Dawn of War - Game of the Year Edition",2007,$12.99,93,86,strategy,1616174,5.162,1.294
Sanctum 2,2013,$14.99,91,77,strategy,1600590,7.18,3.0
L.A. Noire,2011,$19.99,87,83,strategy,1527405,12.348,5.144
Scribblenauts Unlimited,2012,$19.99,92,75,strategy,1512808,8.126,3.234
Orcs Must Die!,2011,$9.99,97,83,strategy,1496435,7.18,3.18
Stronghold Kingdoms,2012,Free,66,75,strategy,1495252,90.084,0.294
Sid Meier's Civilization: Beyond Earth,2014,$39.99,52,81,strategy,1494068,47.216,17.048
Sid Meier's Civilization IV,2006,$19.99,92,94,strategy,1457574,24.198,3.144
Strife,2015,Free,77,/,strategy,1446133,7.234,1.126
Star Wars: Empire at War Gold,2010,$19.99,93,/,strategy,1443371,20.186,3.222
Super Monday Night Combat,2012,Free,68,76,strategy,1431536,8.012,0.216
Tropico 3 - Steam Special Edition,2009,$9.99,88,79,strategy,1398790,7.138,1.0
Crusader Kings II,2012,$39.99,92,82,strategy,1393464,112.3,11.054
Monaco,2013,$14.99,91,83,strategy,1357365,4.012,1.24
Arma: Cold War Assault,2011,$5.99,74,/,strategy,1349474,1.354,0.09
AirMech,2012,Free,89,/,strategy,1343556,8.09,1.24
Orcs Must Die! Unchained,2016,Free,64,/,strategy,1276882,6.264,0.336
Divinity: Original Sin - Enhanced Edition,2015,$39.99,90,94,strategy,1263468,25.054,7.144
Divinity: Original Sin,2014,Free,91,87,strategy,1263468,35.096,14.036
Braid,2009,$14.99,94,90,strategy,1243150,3.216,1.252
Brutal Legend,2013,$14.99,93,80,strategy,1240980,5.342,3.108
Planetary Annihilation,2014,$29.99,60,62,strategy,1238613,11.072,4.204
Game Dev Tycoon,2013,$9.99,95,68,strategy,1223818,13.354,7.216
XCOM 2,2016,$59.99,78,88,strategy,1220465,55.132,35.252
Sid Meier's Civilization IV: Beyond the Sword,2007,$9.99,96,86,strategy,1216322,96.204,9.246
Sanctum,2011,$9.99,90,70,strategy,1213758,6.042,2.186
Sid Meier's Civilization IV: Colonization,2008,$19.99,80,83,strategy,1206459,16.144,1.048
Sid Meier's Civilization IV: Warlords,2007,$4.99,86,84,strategy,1202316,31.144,0.348
Supreme Commander 2,2010,$12.99,86,77,strategy,1201133,40.096,12.126
Moonbase Alpha,2010,Free,90,/,strategy,1191861,1.216,0.22799999999999998
Plants vs. Zombies: Game of the Year,2009,$4.99,96,87,strategy,1188705,33.282,8.258
WAKFU,2014,Free,80,76,strategy,1182590,24.192,1.288
SimCity 4 Deluxe,2010,$19.99,77,/,strategy,1168584,18.03,3.054
Command and Conquer: Red Alert 3 - Uprising,2009,$19.99,75,/,strategy,1159116,18.006,1.078
Europa Universalis IV,2013,$39.99,92,87,strategy,1139587,195.108,32.186
Arma 2,2009,$12.99,83,77,strategy,1134458,5.318,0.20400000000000001
Sid Meier's Civilization III: Complete,2006,$4.99,90,90,strategy,1125581,61.096,2.084
Darkest Dungeon,2016,$24.99,87,84,strategy,1093427,27.09,12.324
Total War: WARHAMMER,2016,$59.99,68,86,strategy,1092638,76.192,38.18
Plague Inc: Evolved,2016,$14.99,94,/,strategy,1092441,11.018,5.336
Endless Space,2012,$5.24,83,77,strategy,1088890,31.006,8.21
Tabletop Simulator,2015,$19.99,94,/,strategy,1065219,14.252,4.306
"Warhammer 40,000: Dawn of War - Soulstorm",2008,$12.99,94,/,strategy,1055947,32.06,9.24
Worms Revolution,2012,$14.99,86,73,strategy,1046282,8.084,3.096
"Warhammer 40,000: Dawn of War - Dark Crusade",2007,$12.99,95,87,strategy,1044309,19.072,4.342
Age of Mythology: Extended Edition,2014,$29.99,83,66,strategy,1036616,22.336,6.09
Tropico 5,2014,$24.99,76,75,strategy,1002884,20.24,9.216
Endless Legend,2014,$29.99,83,82,strategy,996966,24.342,9.12
Shadowrun Returns,2013,$14.99,89,76,strategy,993021,14.204,7.084
Knights and Merchants,2013,$3.49,82,/,strategy,992429,3.3,1.1139999999999999
"Warhammer 40,000: Dawn of War - Winter Assault",2007,$12.99,89,/,strategy,989273,4.078,0.348
Stronghold HD,2013,$5.99,93,81,strategy,979015,7.354,2.102
MechWarrior Online,2015,Free,79,/,strategy,972111,20.162,0.3
Defy Gravity,2016,$1.99,86,/,strategy,968560,2.048,0.27
Elite: Dangerous,2015,$29.99,69,80,strategy,954949,68.168,18.06
The Escapists,2015,$17.99,91,71,strategy,942324,13.264,5.234
Valkyria Chronicles,2014,$6.79,92,/,strategy,928516,13.222,5.024
Supreme Commander: Forged Alliance,2011,$14.99,97,81,strategy,924965,35.198,6.168
Anomaly Warzone Earth,2011,$9.99,89,80,strategy,905830,3.048,1.144
The Long Dark,2014,$19.99,94,/,strategy,900307,17.276,4.198
Worms Reloaded,2010,$19.99,86,79,strategy,893206,10.312,3.174
Total War: ATTILA,2015,$44.99,71,80,strategy,882356,84.33,30.054
Reus,2013,$9.99,82,75,strategy,872493,4.294,1.306
Anno 2070,2011,$19.99,62,83,strategy,868942,34.102,11.246
Pixel Puzzles Ultimate,2016,Free,62,/,strategy,868745,15.246,0.096
Sins of a Solar Empire: Rebellion,2012,$11.24,94,82,strategy,863024,48.114,10.282
Supreme Commander,2011,$14.99,89,86,strategy,845271,9.126,1.144
DEFCON,2006,$9.99,88,84,strategy,841720,2.348,0.222
Stronghold Crusader HD,2013,$9.99,95,78,strategy,833041,14.228,2.192
Warlock - Master of the Arcane,2012,$24.99,86,71,strategy,826728,17.066,2.222
Bloons TD Battles,2016,Free,81,/,strategy,826531,7.048,0.34199999999999997
Wargame: European Escalation,2012,$9.99,79,81,strategy,821797,17.042,3.108
RollerCoaster Tycoon 3: Platinum!,2008,$19.99,88,81,strategy,814892,15.252,3.192
Gunpoint,2013,$9.99,97,83,strategy,804240,3.24,2.306
KnightShift,2013,$6.99,52,/,strategy,790037,1.312,0.036
Card Hunter,2015,Free,87,80,strategy,786881,8.318,1.3
Rome: Total War - Alexander,2007,$4.99,72,79,strategy,777610,4.294,0.24599999999999997
Deadbreed,2016,Free,60,/,strategy,773862,3.198,2.162
Stellaris,2016,$39.99,87,78,strategy,767944,66.294,35.15
Tiger Knight: Empire War,2016,Free,81,/,strategy,760053,11.222,1.084
Fallout Tactics,2009,$9.99,85,82,strategy,756108,6.036,0.168
Uplink,2006,$9.99,92,75,strategy,755122,2.33,0.198
Frozen Synapse,2011,$24.99,82,85,strategy,750979,4.126,1.15
Stronghold 3,2012,$29.99,28,/,strategy,733423,10.036,4.012
The Banner Saga,2014,$19.99,90,80,strategy,724941,9.138,4.294
Command and Conquer: Red Alert 3,2009,$4.99,84,82,strategy,722179,15.282,5.06
Factorio,2016,$20,98,/,strategy,721390,57.318,26.108
Worms Armageddon,2013,$14.99,94,/,strategy,720601,6.3,1.1139999999999999
X-COM: UFO Defense,2008,$4.99,96,/,strategy,718036,17.042,1.186
Dungeon of the Endless,2014,$11.99,90,79,strategy,715866,11.12,4.066
Darwinia,2005,$9.99,77,84,strategy,704031,1.324,0.084
Shadowrun: Dragonfall - Director's Cut,2014,$14.99,91,87,strategy,699888,15.294,5.162
Cities in Motion 2,2013,$19.99,59,72,strategy,696535,11.156,1.102
Might & Magic: Heroes VI,2011,$19.99,49,77,strategy,680162,52.006,17.138
Rise of Nations: Extended Edition,2014,$19.99,92,89,strategy,679965,22.138,5.054
BEEP,2011,$1.99,86,/,strategy,677597,2.204,1.09
Out There Somewhere,2016,$1.99,93,/,strategy,671680,2.204,1.228
Space Pirates and Zombies,2011,$9.99,92,74,strategy,666354,15.276,2.324
Worms Ultimate Mayhem,2011,$14.99,87,66,strategy,658266,4.066,1.072
Wasteland 2,2014,$39.99,82,87,strategy,655110,35.03,14.228
Shakes and Fidget,2016,Free,86,/,strategy,652151,49.156,1.204
X-COM: Terror from the Deep,2007,$4.99,91,/,strategy,643668,11.15,0.222
Dwarfs F2P,2012,Free,85,/,strategy,640907,1.324,0.24599999999999997
Infinity Wars - Animated Trading Card Game,2014,Free,81,/,strategy,639329,12.09,1.12
X-COM: Apocalypse,2008,$4.99,90,/,strategy,638145,10.318,0.10200000000000001
Baldur's Gate: Enhanced Edition,2013,$19.99,84,78,strategy,624337,26.306,4.114
Homeworld Remastered Collection,2015,$34.99,86,86,strategy,623153,13.072,5.18
Magic 2014,2013,$9.99,82,/,strategy,620194,31.09,11.204
Guardians of Middle-earth,2013,$19.99,22,56,strategy,617038,2.126,1.066
Operation Flashpoint: Red River,2011,$9.99,51,67,strategy,614671,4.222,0.34199999999999997
X-COM: Enforcer,2008,$4.99,52,65,strategy,613093,0.34199999999999997,0.066
X-COM: Interceptor,2008,$4.99,55,/,strategy,612698,1.288,0.054
Galactic Civilizations II: Ultimate Edition,2011,$19.99,74,92,strategy,608753,17.096,2.072
Stronghold Crusader 2,2014,$49.99,59,65,strategy,604610,18.096,5.114
ShellShock Live,2015,$6.99,88,/,strategy,602638,23.33,9.012
Yet Another Zombie Defense,2014,$1.99,87,/,strategy,595931,2.108,1.036
Wasteland 1 - The Original Classic,2013,$5.99,83,/,strategy,590802,0.33,0.03
Sunrider: Mask of Arcadius,2014,Free,93,/,strategy,589618,5.24,1.198
Total War Battles: KINGDOM,2015,Free,49,/,strategy,589421,9.114,0.3
Atlas Reactor,2016,Free,76,81,strategy,584292,5.318,0.3
Democracy 3,2013,$24.99,77,70,strategy,583109,7.258,3.108
Polarity,2016,$9.99,82,/,strategy,579952,2.12,1.138
Age of Wonders III,2014,$29.99,81,80,strategy,578572,39.324,9.258
Defense Grid: The Awakening,2008,$9.99,97,81,strategy,577783,25.33,4.354
Wargame: AirLand Battle,2013,$19.99,90,80,strategy,577388,27.078,5.078
Sid Meier's Ace Patrol,2013,$4.99,72,/,strategy,577191,3.354,1.336
Sid Meier's Ace Patrol: Pacific Skies,2013,$4.99,66,/,strategy,572456,4.168,1.3
X3: Terran Conflict,2008,$15.99,86,73,strategy,568117,37.072,2.114
Navy Field 2 : Conqueror of the Ocean,2015,Free,46,/,strategy,568117,3.174,0.132
Gratuitous Space Battles,2009,$14.99,76,72,strategy,566736,6.03,2.03
Divine Souls,2014,Free,49,/,strategy,563580,1.216,0.072
Verdun,2015,$24.99,86,70,strategy,557662,14.078,4.192
NightSky,2011,$9.99,90,78,strategy,553125,1.09,0.12
Gorky 17,2013,$4.99,81,/,strategy,552336,1.168,0.024
Eets Munchies,2014,$6.99,80,/,strategy,549179,1.228,0.258
Waveform,2012,$1.99,83,81,strategy,545826,2.27,1.342
Kingdom Wars,2013,Free,67,/,strategy,540303,9.138,1.006
Sid Meier's Railroads!,2007,$9.99,66,77,strategy,539316,14.276,2.072
The Culling Of The Cows,2014,$12.99,75,/,strategy,536949,2.2279999999999998,1.24
Wargame: Red Dragon,2014,$39.99,88,78,strategy,532807,59.216,6.192
Planet Coaster ®,2016,$44.99,91,84,strategy,532609,16.288,8.174
RimWorld,2016,$29.99,96,/,strategy,526297,54.114,26.06
Battle Islands,2014,Free,77,/,strategy,523535,6.3,0.162
Hearts of Iron III,2009,$9.99,81,77,strategy,520774,52.3,4.174
Men of War: Assault Squad,2011,$9.99,89,77,strategy,519787,41.186,10.024
Miscreated,2014,$19.99,70,/,strategy,519393,16.15,4.156
Shadowverse,2016,Free,88,/,strategy,516828,31.162,4.15
HuniePop,2015,$9.99,96,/,strategy,512883,15.306,11.174
ACE - Arena: Cyber Evolution,2014,Free,68,/,strategy,511897,0.282,0.10200000000000001
Particula,2015,$0.49,65,/,strategy,511108,4.258,4.006
Blackguards,2014,$39.99,63,68,strategy,510910,14.138,3.12
Red Faction II,2009,$9.99,50,64,strategy,508346,1.18,0.09
Frontline Tactics,2012,Free,63,/,strategy,507557,6.27,0.162
RollerCoaster Tycoon 2: Triple Thrill Pack,2014,$9.99,88,74,strategy,505782,9.024,1.066
Pool Nation FX,2015,Free,62,/,strategy,502034,1.036,0.066
Blood Bowl: Legendary Edition,2010,$19.99,76,73,strategy,500653,18.066,2.024
Youtubers Life,2016,$14.99,81,/,strategy,493749,11.312,7.216
Town of Salem,2014,$4.99,89,/,strategy,493157,27.324,9.27
Revolution Ace,2014,$1.99,74,/,strategy,492368,2.288,2.156
Men of War: Assault Squad 2,2014,$29.99,82,68,strategy,490987,51.102,13.162
Heroes of Might & Magic III - HD Edition,2015,$14.99,64,65,strategy,490790,28.198,7.252
Revenge of the Titans,2011,$9.99,87,79,strategy,488423,3.102,1.138
The Banner Saga: Factions,2013,Free,75,67,strategy,487239,2.3,0.18
Rock of Ages,2011,$9.99,92,74,strategy,486844,2.2640000000000002,1.06
The Guild II,2010,$2.49,66,61,strategy,486450,4.318,1.012
Faeria,2016,Free,84,/,strategy,481321,11.3,2.072
RollerCoaster Tycoon: Deluxe,2014,$5.99,94,/,strategy,478757,14.126,3.132
Morphopolis,2014,$1.99,84,/,strategy,478362,3.114,2.216
Pox Nora,2014,Free,73,/,strategy,476587,5.336,0.10200000000000001
Duelyst,2016,Free,87,82,strategy,474022,8.084,1.09
Hearts of Iron IV,2016,$39.99,83,83,strategy,473036,84.042,43.168
Worms Crazy Golf,2011,$9.99,85,/,strategy,467710,1.192,0.174
Europa Universalis III,2009,$14.99,87,83,strategy,464554,49.264,2.18
Puzzle Pirates,2011,Free,81,/,strategy,459622,22.174,0.354
Punch Club,2016,$9.99,81,73,strategy,452323,8.222,5.102
The Bridge,2013,$9.99,88,74,strategy,442066,2.114,1.156
Victoria II,2010,$19.99,90,75,strategy,441079,57.108,8.09
The Hat Man: Shadow Ward,2016,$1.99,70,/,strategy,433189,2.198,1.204
Planetary Annihilation: TITANS,2015,$39.99,78,/,strategy,429046,11.198,4.264
Command and Conquer 3: Tiberium Wars,2009,$14.99,90,85,strategy,428652,20.156,5.276
Atom Zombie Smasher,2011,$9.99,88,75,strategy,428257,3.15,1.102
DETOUR,2011,$0.49,62,/,strategy,427468,2.324,2.054
The Howler,2016,$1.99,80,/,strategy,426482,3.144,2.33
Arma: Gold Edition,2011,$9.99,72,/,strategy,424509,3.06,0.168
Door Kickers,2014,$19.99,96,83,strategy,423129,7.144,3.036
Baldur's Gate II: Enhanced Edition,2013,$19.99,83,78,strategy,423129,34.21,3.33
Organ Trail: Director's Cut,2013,$4.99,89,/,strategy,422142,4.072,2.186
Magic: The Gathering - Duels of the Planeswalkers 2013,2012,$9.99,88,77,strategy,420761,36.03,13.228
"Cook, Serve, Delicious!",2013,$9.99,95,/,strategy,420761,7.336,3.108
Art of War: Red Tides,2016,Free,85,/,strategy,418986,4.21,0.24599999999999997
A Virus Named TOM,2012,$9.99,57,65,strategy,418394,2.03,1.042
Bejeweled 3,2010,$4.99,96,82,strategy,417802,58.306,3.294
Worms Blast,2011,$7.99,47,73,strategy,417605,0.21,0.048
RUSH,2010,$9.99,89,/,strategy,414646,1.312,0.24
Worms Clan Wars,2013,$24.99,77,73,strategy,411096,6.318,2.216
King's Bounty: The Legend,2009,$6.99,92,79,strategy,409715,21.228,3.186
Tower Wars,2012,$7.99,74,59,strategy,407742,5.15,2.072
Nuclear Dawn,2011,$9.99,83,71,strategy,407150,7.096,1.336
The Basement Collection,2012,$3.99,85,/,strategy,403205,2.156,0.318
HOARD,2011,$9.99,82,65,strategy,400443,2.234,0.294
Talisman: Digital Edition,2014,$7.99,75,51,strategy,400049,18.132,4.036
Saviors,2016,$1.99,85,/,strategy,398273,3.204,3.108
The Pirate: Caribbean Hunt,2016,Free,79,/,strategy,392947,5.012,0.192
AdVenture Communist,2016,Free,66,/,strategy,390580,7.312,0.24
Caster,2009,$1.99,79,/,strategy,390383,2.27,1.1139999999999999
Anno Online,2015,Free,50,/,strategy,390186,21.306,0.11399999999999999
Camera Obscura,2015,$1.99,73,/,strategy,389002,3.198,2.2279999999999998
Oil Rush,2012,$7.99,51,67,strategy,385846,1.324,0.15
Bionic Dues,2013,$1.99,81,71,strategy,382492,4.222,3.096
X3: Reunion,2006,$9.99,70,71,strategy,381901,11.318,0.3
Istrolid,2016,Free,87,/,strategy,378547,4.036,0.20400000000000001
Heroes of Might & Magic V,2008,$9.99,87,77,strategy,375588,21.06,5.234
Vessel,2012,$19.99,90,81,strategy,372629,3.0,0.258
King's Bounty: Armored Princess,2009,$9.99,91,82,strategy,372432,20.102,2.306
VEGA Conflict,2015,Free,59,/,strategy,371051,66.096,0.354
Minion Masters,2016,$19.99,86,/,strategy,368092,4.264,3.108
Confrontation,2012,$9.99,24,51,strategy,361188,1.336,0.108
Stronghold Legends,2016,$14.99,85,/,strategy,359807,7.204,1.234
Dwarfs!,2011,$9.99,79,/,strategy,359610,3.072,0.318
Men of War,2009,$4.99,87,80,strategy,359413,17.066,3.018
The Settlers Online,2015,Free,35,/,strategy,359215,20.03,0.09
Memoir '44 Online,2011,Free,64,/,strategy,357046,5.312,0.336
The Guild II: Renaissance,2010,$2.49,82,56,strategy,356848,19.072,5.186
Shadowrun: Hong Kong,2015,$19.99,87,81,strategy,356454,23.252,14.15
Insanity Clicker,2016,Free,66,/,strategy,356454,31.27,1.258
Soccer Manager 2016,2015,Free,70,/,strategy,353889,6.216,0.162
Hyperdimension Neptunia Re;Birth1,2015,$29.99,95,72,strategy,352903,17.27,5.066
Legend of Mysteria,2015,$1.99,75,/,strategy,351128,4.084,3.18
Fallen Enchantress: Legendary Heroes,2013,$24.99,73,80,strategy,348958,30.318,6.192
Long Live The Queen,2013,$9.99,95,67,strategy,348761,6.0,3.048
Stronghold 2,2013,$5.99,93,81,strategy,347380,12.012,2.282
Hydrophobia: Prophecy,2011,$4.99,62,64,strategy,346591,2.192,1.024
Magic: The Gathering Duels of the Planeswalkers 2012,2011,$19.99,90,77,strategy,342645,33.27,15.03
Craft The World,2014,$18.99,90,/,strategy,341265,34.33,13.024
Atlantica,2012,Free,73,/,strategy,339292,71.282,1.036
StarForge,2014,$9.99,14,/,strategy,336333,4.138,1.126
Labyronia RPG,2015,$1.99,73,/,strategy,332190,4.012,3.054
gravilon,2015,$1.99,62,/,strategy,329429,3.24,3.024
Chronicle: RuneScape Legends,2016,Free,79,76,strategy,323314,10.264,1.096
Anomaly 2,2013,$14.99,84,77,strategy,323116,2.246,1.03
Simply Chess,2015,Free,72,/,strategy,321538,2.072,0.18
Gems of War,2014,Free,75,/,strategy,320749,67.096,4.294
Monday Night Combat,2011,$4.99,79,82,strategy,317593,9.15,2.27
SpellForce 2 - Faith in Destiny,2012,$14.99,63,55,strategy,316212,10.078,1.072
AI War: Fleet Command,2009,$1.99,87,80,strategy,316015,8.306,1.102
Squad,2015,$39.99,79,/,strategy,315029,26.348,8.012
Kingdom Rush,2014,$9.99,96,/,strategy,312464,14.216,6.192
SolForge,2016,Free,67,/,strategy,312070,54.066,1.312
Greyfox,2015,$0.49,76,/,strategy,310689,3.198,3.09
My Lands,2014,Free,87,/,strategy,310492,38.252,0.096
Grey Goo,2015,$29.99,70,77,strategy,310097,10.018,4.186
Labyronia RPG 2,2015,$1.99,77,/,strategy,309702,4.132,3.174
Galactic Civilizations III,2015,$39.99,77,81,strategy,309111,49.138,11.276
UFO: Afterlight,2014,$6.99,59,71,strategy,307138,6.042,0.072
Godus,,Free,30,/,strategy,305757,19.342,6.096
Godus Wars,2016,$14.99,19,/,strategy,305757,2.078,0.126
Weird Worlds: Return to Infinite Space,2013,$4.99,62,79,strategy,303785,1.342,0.048
King's Bounty: Crossworlds,2010,$14.99,93,78,strategy,302996,29.156,3.102
Magic 2015,2014,$9.99,43,60,strategy,302009,29.162,11.054
Divinity: Dragon Commander,2013,$39.99,77,/,strategy,301417,7.21,3.282
iBomber Defense Pacific,2012,$4.99,85,/,strategy,300628,4.0,0.22799999999999998
CaesarIA,2015,Free,66,/,strategy,298261,3.15,0.096
Mini Metro,2015,$9.99,96,77,strategy,297275,9.168,4.06
Prominence Poker,2016,Free,76,/,strategy,297078,4.042,0.348
World War II: Panzer Claws,2013,$0.74,59,61,strategy,295105,0.126,0.03
100% Orange Juice,2014,$6.99,93,/,strategy,293921,14.198,3.252
Sid Meier's Starships,2015,$14.99,44,64,strategy,293527,9.228,3.0
Worms,2011,$7.99,83,/,strategy,292343,0.264,0.024
Ultimate General: Gettysburg,2014,$14.99,86,84,strategy,291554,16.342,2.21
Tharsis,2016,$14.99,69,61,strategy,291160,4.006,2.138
"Invisible, Inc.",2015,$19.99,93,82,strategy,290963,12.252,3.27
Heroes of Might & Magic V: Tribes of the East,2008,$9.99,93,70,strategy,290765,26.252,7.216
Party Hard,2015,$12.89,88,64,strategy,289779,5.204,3.108
Ticket to Ride,2012,$9.99,89,/,strategy,288595,29.108,2.174
Five Nights at Freddy's 4,2015,$7.99,93,51,strategy,287609,2.132,0.264
Temper Tantrum,2015,$0.99,39,/,strategy,287215,3.12,3.078
Airscape: The Fall of Gravity,2015,$4.99,86,/,strategy,286425,2.108,1.3
King Arthur - The Role-playing Wargame,2009,$9.99,76,/,strategy,286228,16.042,2.12
CroNix,2015,Free,45,/,strategy,285834,0.318,0.072
Leviathan: Warships,2013,$9.99,53,/,strategy,285242,2.282,0.258
Omerta - City of Gangsters,2013,$19.99,62,/,strategy,285242,14.06,5.2459999999999996
Eufloria HD,2014,$14.99,89,/,strategy,284058,3.144,0.318
Warmachine Tactics,2014,Free,51,/,strategy,283269,5.036,1.204
Arma Tactics,2013,$8.99,35,47,strategy,283072,2.354,1.138
The Guild II - Pirates of the European Seas,2010,$2.49,67,63,strategy,282677,5.06,1.144
Empyrion - Galactic Survival,2015,$19.99,85,/,strategy,281691,51.0,9.294
Quantum Conundrum,2012,$8.99,85,77,strategy,278732,4.234,2.192
Command and Conquer 4: Tiberian Twilight,2010,$19.99,21,64,strategy,274195,6.066,2.09
Kingdom,2015,Free,86,74,strategy,273801,8.21,5.012
Kingdom: New Lands,2016,$14.99,92,/,strategy,273801,8.282,3.192
Blood Bowl: Chaos Edition,2012,$29.99,82,/,strategy,273012,37.156,8.048
Greed Corp,2010,$9.99,87,76,strategy,272814,2.348,1.078
Hero Zero,2016,Free,72,/,strategy,271039,15.096,0.132
Might & Magic: Clash of Heroes,2011,$9.99,92,76,strategy,270250,24.144,8.012
Cubetractor,2013,$9.99,78,75,strategy,268869,1.054,0.054
Shop Heroes,2016,Free,70,/,strategy,268672,41.078,1.084
60 Seconds!,2015,$9.99,78,/,strategy,267883,3.324,2.072
Battlestations: Pacific,2009,$8.99,68,74,strategy,266502,11.228,2.198
Galaxy on Fire 2 Full HD,2012,$7.99,74,/,strategy,266502,7.12,1.012
Medieval Engineers,2015,$19.99,73,/,strategy,266107,8.024,2.078
The Slaughtering Grounds,2014,$0.99,35,/,strategy,266107,3.108,3.108
Sigils of Elohim,2014,Free,93,/,strategy,265713,3.192,0.126
Uncharted Waters Online: Gran Atlas,2014,Free,65,/,strategy,264529,15.198,0.186
Swords and Soldiers HD,2010,$9.99,89,/,strategy,262754,2.342,1.066
Freedom Force,2009,$4.99,67,90,strategy,262557,3.144,0.264
Might & Magic Heroes Online,2015,Free,38,/,strategy,262359,5.24,0.096
Fragile Ball,2015,$1.99,69,/,strategy,260781,3.15,3.012
Space Hulk,2013,$24.99,71,58,strategy,260190,5.168,1.282
Hostile Waters: Antaeus Rising,2014,$9.99,82,80,strategy,259795,3.138,3.18
Sang-Froid - Tales of Werewolves,2013,$14.99,87,79,strategy,259795,3.012,1.09
Men of War: Red Tide,2009,$4.99,80,77,strategy,259006,9.006,1.0
Gnomoria,2016,$14.99,83,/,strategy,259006,26.354,2.162
Forge of Gods (RPG),2016,Free,80,/,strategy,258611,18.078,0.336
Zombie Defense,2016,Free,85,/,strategy,258020,6.114,0.276
Tactical Craft Online,2016,Free,50,/,strategy,257625,1.168,0.054
Frozen Hearth,2013,$17.99,30,46,strategy,256442,2.276,1.15
Planetbase,2015,$19.99,79,70,strategy,256244,25.27,12.216
Heroes of Might & Magic V: Hammers of Fate,2008,$9.99,83,66,strategy,255653,10.228,0.23399999999999999
Mordheim: City of the Damned,2015,$39.99,71,74,strategy,255061,38.24,5.222
Jagged Alliance - Back in Action,2012,$19.99,67,62,strategy,254272,62.336,6.324
Heroes of Scene,2015,Free,51,/,strategy,253285,1.018,0.10200000000000001
HIS (Heroes In the Sky),2015,Free,40,/,strategy,252496,1.342,0.078
Intergalactic Bubbles,2015,$1.99,82,/,strategy,251510,4.276,3.174
Galcon 2,2014,Free,86,/,strategy,250326,3.2279999999999998,0.15
